Parameters: {'n': 200, 'q': 3329, 'k': 1, 'secret_type': 'cbd', 'eta': 2, 'gaussian_std': 2, 'hw': -1, 'error_type': 'cbd', 'num_gen': 4, 'add_noise': True, 'mod_q': True, 'seed': 0, 'approximation_std': 3, 'approximation_threshold': 0.01, 'save_to': '../data', 'float_type': 'd', 'matrix_config': 'salsa', 'reduction_factor': None, 'reduction_resampling': True, 'min_samples': None, 'num_matrices': 63, 'reduction_max_size': 800, 'lookback': 3, 'warmup_steps': 10, 'flatter_alpha': 0.001, 'bkz_delta': 0.99, 'bkz_block_sizes': '20:48:4', 'use_polish': True, 'interleaved_steps': 0, 'penalty': 4, 'verbose': True, 'train_percentages': [0.1, 0.3, 0.6, 1.0], 'model': 'tukey', 'lr': 0.0001, 'c_factor': 1.0, 'epsilon': 1.1, 'max_iter': 15000, 'alpha': 0.0001, 'warm_start': False, 'fit_intercept': True, 'tol': 0.0001, 'use_ransac': False, 'residual_factor': 1.5, 'max_trials': 100}
Arguments: {'num_attacks': 1, 'attack_strategy': 'hour', 'attack_every': 10, 'save_strategy': 'no', 'save_every': 0, 'stop_strategy': 'hour', 'stop_after': 40, 'save_at_the_end': True, 'reload': False, 'reload_from': None, 'train_secret_types': ['cbd']}
Attacking 63 matrices using 64 threads.
- Algo: flatter | Updated 133/133 | Mean std_B: 13733.00
- Algo: flatter | Updated 133/133 | Mean std_B: 13748.43
- Algo: flatter | Updated 133/133 | Mean std_B: 13757.72
- Algo: flatter | Updated 133/133 | Mean std_B: 13788.94
- Algo: flatter | Updated 133/133 | Mean std_B: 13749.52
- Algo: flatter | Updated 133/133 | Mean std_B: 13762.63
- Algo: flatter | Updated 133/133 | Mean std_B: 13743.17
- Algo: flatter | Updated 133/133 | Mean std_B: 13769.87
- Algo: flatter | Updated 133/133 | Mean std_B: 13756.54
- Algo: flatter | Updated 133/133 | Mean std_B: 13762.63
- Algo: flatter | Updated 133/133 | Mean std_B: 13732.87
- Algo: flatter | Updated 133/133 | Mean std_B: 13732.00
- Algo: flatter | Updated 133/133 | Mean std_B: 13746.48
- Algo: flatter | Updated 133/133 | Mean std_B: 13724.42
- Algo: flatter | Updated 133/133 | Mean std_B: 13758.43
- Algo: flatter | Updated 133/133 | Mean std_B: 13774.95
- Algo: flatter | Updated 133/133 | Mean std_B: 13772.22
- Algo: flatter | Updated 133/133 | Mean std_B: 13777.55
- Algo: flatter | Updated 133/133 | Mean std_B: 13718.28
- Algo: flatter | Updated 133/133 | Mean std_B: 13761.40
- Algo: flatter | Updated 133/133 | Mean std_B: 13768.10
- Algo: flatter | Updated 133/133 | Mean std_B: 13763.45
- Algo: flatter | Updated 133/133 | Mean std_B: 13769.19
- Algo: flatter | Updated 133/133 | Mean std_B: 13781.75
- Algo: flatter | Updated 133/133 | Mean std_B: 13710.44
- Algo: flatter | Updated 133/133 | Mean std_B: 13731.19
- Algo: flatter | Updated 133/133 | Mean std_B: 13738.29
- Algo: flatter | Updated 133/133 | Mean std_B: 13761.93
- Algo: flatter | Updated 133/133 | Mean std_B: 13774.40
- Algo: flatter | Updated 133/133 | Mean std_B: 13760.48
- Algo: flatter | Updated 133/133 | Mean std_B: 13766.45
- Algo: flatter | Updated 133/133 | Mean std_B: 13752.86
- Algo: flatter | Updated 133/133 | Mean std_B: 13778.71
- Algo: flatter | Updated 133/133 | Mean std_B: 13735.24
- Algo: flatter | Updated 133/133 | Mean std_B: 13718.96
- Algo: flatter | Updated 133/133 | Mean std_B: 13754.84
- Algo: flatter | Updated 133/133 | Mean std_B: 13738.90
- Algo: flatter | Updated 133/133 | Mean std_B: 13774.19
- Algo: flatter | Updated 133/133 | Mean std_B: 13741.33
- Algo: flatter | Updated 133/133 | Mean std_B: 13774.45
- Algo: flatter | Updated 133/133 | Mean std_B: 13786.78
- Algo: flatter | Updated 133/133 | Mean std_B: 13759.59
Tour 1 | Time: 9.13s | Mean std_B: 13757.06 | Reduction Factor: 1.0000
- Algo: flatter | Updated 0/133 | Mean std_B: 13755.37
- Algo: flatter | Updated 0/133 | Mean std_B: 13772.22
- Algo: flatter | Updated 0/133 | Mean std_B: 13738.90
- Algo: flatter | Updated 0/133 | Mean std_B: 13753.20
- Algo: flatter | Updated 0/133 | Mean std_B: 13774.45
- Algo: flatter | Updated 0/133 | Mean std_B: 13735.13
- Algo: flatter | Updated 0/133 | Mean std_B: 13763.57
- Algo: flatter | Updated 0/133 | Mean std_B: 13732.00
- Algo: flatter | Updated 0/133 | Mean std_B: 13774.19
- Algo: flatter | Updated 0/133 | Mean std_B: 13762.63
- Algo: flatter | Updated 0/133 | Mean std_B: 13752.86
- Algo: flatter | Updated 0/133 | Mean std_B: 13760.48
- Algo: flatter | Updated 0/133 | Mean std_B: 13768.10
- Algo: flatter | Updated 0/133 | Mean std_B: 13730.09
- Algo: flatter | Updated 0/133 | Mean std_B: 13749.52
- Algo: flatter | Updated 0/133 | Mean std_B: 13731.19
- Algo: flatter | Updated 0/133 | Mean std_B: 13741.33
- Algo: flatter | Updated 0/133 | Mean std_B: 13761.40
- Algo: flatter | Updated 0/133 | Mean std_B: 13724.42
- Algo: flatter | Updated 0/133 | Mean std_B: 13738.29
- Algo: flatter | Updated 0/133 | Mean std_B: 13761.54
- Algo: flatter | Updated 0/133 | Mean std_B: 13784.77
- Algo: flatter | Updated 0/133 | Mean std_B: 13777.05
- Algo: flatter | Updated 0/133 | Mean std_B: 13746.03
- Algo: flatter | Updated 0/133 | Mean std_B: 13743.17
- Algo: flatter | Updated 0/133 | Mean std_B: 13762.47
- Algo: flatter | Updated 0/133 | Mean std_B: 13746.48
- Algo: flatter | Updated 0/133 | Mean std_B: 13733.00
- Algo: flatter | Updated 0/133 | Mean std_B: 13766.45
- Algo: flatter | Updated 0/133 | Mean std_B: 13757.72
- Algo: flatter | Updated 0/133 | Mean std_B: 13735.24
- Algo: flatter | Updated 0/133 | Mean std_B: 13761.51
- Algo: flatter | Updated 0/133 | Mean std_B: 13798.20
- Algo: flatter | Updated 0/133 | Mean std_B: 13777.55
- Algo: flatter | Updated 0/133 | Mean std_B: 13759.59
- Algo: flatter | Updated 0/133 | Mean std_B: 13775.52
- Algo: flatter | Updated 0/133 | Mean std_B: 13730.39
- Algo: flatter | Updated 0/133 | Mean std_B: 13758.43
- Algo: flatter | Updated 0/133 | Mean std_B: 13778.71
- Algo: flatter | Updated 0/133 | Mean std_B: 13751.74
- Algo: flatter | Updated 0/133 | Mean std_B: 13718.28
- Algo: flatter | Updated 0/133 | Mean std_B: 13769.87
- Algo: flatter | Updated 0/133 | Mean std_B: 13781.75
- Algo: flatter | Updated 0/133 | Mean std_B: 13756.54
- Algo: flatter | Updated 0/133 | Mean std_B: 13763.45
- Algo: flatter | Updated 0/133 | Mean std_B: 13710.44
- Algo: flatter | Updated 0/133 | Mean std_B: 13774.95
- Algo: flatter | Updated 0/133 | Mean std_B: 13748.43
- Algo: flatter | Updated 0/133 | Mean std_B: 13769.11
- Algo: flatter | Updated 0/133 | Mean std_B: 13773.25
- Algo: flatter | Updated 0/133 | Mean std_B: 13754.16
- Algo: flatter | Updated 0/133 | Mean std_B: 13754.64
- Algo: flatter | Updated 0/133 | Mean std_B: 13718.96
- Algo: flatter | Updated 0/133 | Mean std_B: 13754.84
- Algo: flatter | Updated 0/133 | Mean std_B: 13755.53
- Algo: flatter | Updated 0/133 | Mean std_B: 13762.63
- Algo: flatter | Updated 0/133 | Mean std_B: 13769.19
- Algo: flatter | Updated 0/133 | Mean std_B: 13788.94
- Algo: flatter | Updated 0/133 | Mean std_B: 13786.78
- Algo: flatter | Updated 0/133 | Mean std_B: 13761.93
- Algo: flatter | Updated 0/133 | Mean std_B: 13789.09
- Algo: flatter | Updated 0/133 | Mean std_B: 13732.87
- Algo: flatter | Updated 0/133 | Mean std_B: 13774.40
- Algo: flatter | Updated 0/133 | Mean std_B: 13755.37
- Algo: flatter | Updated 0/133 | Mean std_B: 13757.72
- Algo: flatter | Updated 0/133 | Mean std_B: 13772.22
- Algo: flatter | Updated 0/133 | Mean std_B: 13753.20
- Algo: flatter | Updated 0/133 | Mean std_B: 13735.13
- Algo: flatter | Updated 0/133 | Mean std_B: 13743.17
- Algo: flatter | Updated 0/133 | Mean std_B: 13732.00
- Algo: flatter | Updated 0/133 | Mean std_B: 13777.55
- Algo: flatter | Updated 0/133 | Mean std_B: 13752.86
- Algo: flatter | Updated 0/133 | Mean std_B: 13762.63
- Algo: flatter | Updated 0/133 | Mean std_B: 13786.78
- Algo: flatter | Updated 0/133 | Mean std_B: 13777.05
- Algo: flatter | Updated 0/133 | Mean std_B: 13763.57
- Algo: flatter | Updated 0/133 | Mean std_B: 13741.33
- Algo: flatter | Updated 0/133 | Mean std_B: 13774.19
- Algo: flatter | Updated 0/133 | Mean std_B: 13766.45
- Algo: flatter | Updated 0/133 | Mean std_B: 13761.54
- Algo: flatter | Updated 0/133 | Mean std_B: 13735.24
- Algo: flatter | Updated 0/133 | Mean std_B: 13749.52
- Algo: flatter | Updated 0/133 | Mean std_B: 13784.77
- Algo: flatter | Updated 0/133 | Mean std_B: 13798.20
- Algo: flatter | Updated 0/133 | Mean std_B: 13774.45
- Algo: flatter | Updated 0/133 | Mean std_B: 13738.90
- Algo: flatter | Updated 0/133 | Mean std_B: 13730.09
- Algo: flatter | Updated 0/133 | Mean std_B: 13769.87
- Algo: flatter | Updated 0/133 | Mean std_B: 13746.48
- Algo: flatter | Updated 0/133 | Mean std_B: 13775.52
- Algo: flatter | Updated 0/133 | Mean std_B: 13724.42
- Algo: flatter | Updated 0/133 | Mean std_B: 13748.43
- Algo: flatter | Updated 0/133 | Mean std_B: 13731.19
- Algo: flatter | Updated 0/133 | Mean std_B: 13746.03
- Algo: flatter | Updated 0/133 | Mean std_B: 13754.64
- Algo: flatter | Updated 0/133 | Mean std_B: 13733.00
- Algo: flatter | Updated 0/133 | Mean std_B: 13756.54
- Algo: flatter | Updated 0/133 | Mean std_B: 13760.48
- Algo: flatter | Updated 0/133 | Mean std_B: 13774.95
- Algo: flatter | Updated 0/133 | Mean std_B: 13781.75
- Algo: flatter | Updated 0/133 | Mean std_B: 13773.25
- Algo: flatter | Updated 0/133 | Mean std_B: 13754.84
- Algo: flatter | Updated 0/133 | Mean std_B: 13718.28
- Algo: flatter | Updated 0/133 | Mean std_B: 13762.47
- Algo: flatter | Updated 0/133 | Mean std_B: 13769.11
- Algo: flatter | Updated 0/133 | Mean std_B: 13788.94
- Algo: flatter | Updated 0/133 | Mean std_B: 13768.10
- Algo: flatter | Updated 0/133 | Mean std_B: 13758.43
- Algo: flatter | Updated 0/133 | Mean std_B: 13761.51
- Algo: flatter | Updated 0/133 | Mean std_B: 13754.16
- Algo: flatter | Updated 0/133 | Mean std_B: 13718.96
- Algo: flatter | Updated 0/133 | Mean std_B: 13710.44
- Algo: flatter | Updated 0/133 | Mean std_B: 13730.39
- Algo: flatter | Updated 0/133 | Mean std_B: 13738.29
- Algo: flatter | Updated 0/133 | Mean std_B: 13769.19
- Algo: flatter | Updated 0/133 | Mean std_B: 13763.45
- Algo: flatter | Updated 0/133 | Mean std_B: 13762.63
- Algo: flatter | Updated 0/133 | Mean std_B: 13761.93
- Algo: flatter | Updated 0/133 | Mean std_B: 13755.53
- Algo: flatter | Updated 0/133 | Mean std_B: 13759.59
- Algo: flatter | Updated 0/133 | Mean std_B: 13778.71
- Algo: flatter | Updated 0/133 | Mean std_B: 13751.74
- Algo: flatter | Updated 0/133 | Mean std_B: 13761.40
- Algo: flatter | Updated 0/133 | Mean std_B: 13789.09
- Algo: flatter | Updated 0/133 | Mean std_B: 13774.40
- Algo: flatter | Updated 0/133 | Mean std_B: 13732.87
Tour 2 | Time: 26.15s | Mean std_B: 13757.06 | Reduction Factor: 1.0000
- Algo: flatter | Updated 0/133 | Mean std_B: 13761.51
- Algo: flatter | Updated 0/133 | Mean std_B: 13763.57
- Algo: flatter | Updated 0/133 | Mean std_B: 13769.11
- Algo: flatter | Updated 0/133 | Mean std_B: 13774.45
- Algo: flatter | Updated 0/133 | Mean std_B: 13735.13
- Algo: flatter | Updated 0/133 | Mean std_B: 13732.00
- Algo: flatter | Updated 0/133 | Mean std_B: 13730.39
- Algo: flatter | Updated 0/133 | Mean std_B: 13738.29
- Algo: flatter | Updated 0/133 | Mean std_B: 13741.33
- Algo: flatter | Updated 0/133 | Mean std_B: 13772.22
- Algo: flatter | Updated 0/133 | Mean std_B: 13731.19
- Algo: flatter | Updated 0/133 | Mean std_B: 13753.20
- Algo: flatter | Updated 0/133 | Mean std_B: 13774.19
- Algo: flatter | Updated 0/133 | Mean std_B: 13746.03
- Algo: flatter | Updated 0/133 | Mean std_B: 13784.77
- Algo: flatter | Updated 0/133 | Mean std_B: 13798.20
- Algo: flatter | Updated 0/133 | Mean std_B: 13763.45
- Algo: flatter | Updated 0/133 | Mean std_B: 13777.55
- Algo: flatter | Updated 0/133 | Mean std_B: 13778.71
- Algo: flatter | Updated 0/133 | Mean std_B: 13752.86
- Algo: flatter | Updated 0/133 | Mean std_B: 13762.47
- Algo: flatter | Updated 0/133 | Mean std_B: 13749.52
- Algo: flatter | Updated 0/133 | Mean std_B: 13761.40
- Algo: flatter | Updated 0/133 | Mean std_B: 13777.05
- Algo: flatter | Updated 0/133 | Mean std_B: 13769.19
- Algo: flatter | Updated 0/133 | Mean std_B: 13789.09
- Algo: flatter | Updated 0/133 | Mean std_B: 13766.45
- Algo: flatter | Updated 0/133 | Mean std_B: 13743.17
- Algo: flatter | Updated 0/133 | Mean std_B: 13754.84
- Algo: flatter | Updated 0/133 | Mean std_B: 13746.48
- Algo: flatter | Updated 0/133 | Mean std_B: 13724.42
- Algo: flatter | Updated 0/133 | Mean std_B: 13759.59
- Algo: flatter | Updated 0/133 | Mean std_B: 13762.63
- Algo: flatter | Updated 0/133 | Mean std_B: 13760.48
- Algo: flatter | Updated 0/133 | Mean std_B: 13769.87
- Algo: flatter | Updated 0/133 | Mean std_B: 13788.94
- Algo: flatter | Updated 0/133 | Mean std_B: 13761.54
- Algo: flatter | Updated 0/133 | Mean std_B: 13718.96
- Algo: flatter | Updated 0/133 | Mean std_B: 13738.90
- Algo: flatter | Updated 0/133 | Mean std_B: 13755.37
- Algo: flatter | Updated 0/133 | Mean std_B: 13732.87
- Algo: flatter | Updated 0/133 | Mean std_B: 13768.10
- Algo: flatter | Updated 0/133 | Mean std_B: 13774.95
- Algo: flatter | Updated 0/133 | Mean std_B: 13718.28
- Algo: flatter | Updated 0/133 | Mean std_B: 13754.16
- Algo: flatter | Updated 0/133 | Mean std_B: 13781.75
- Algo: flatter | Updated 0/133 | Mean std_B: 13730.09
- Algo: flatter | Updated 0/133 | Mean std_B: 13757.72
- Algo: flatter | Updated 0/133 | Mean std_B: 13748.43
- Algo: flatter | Updated 0/133 | Mean std_B: 13733.00
- Algo: flatter | Updated 0/133 | Mean std_B: 13758.43
- Algo: flatter | Updated 0/133 | Mean std_B: 13710.44
- Algo: flatter | Updated 0/133 | Mean std_B: 13775.52
- Algo: flatter | Updated 0/133 | Mean std_B: 13751.74
- Algo: flatter | Updated 0/133 | Mean std_B: 13755.53
- Algo: flatter | Updated 0/133 | Mean std_B: 13735.24
- Algo: flatter | Updated 0/133 | Mean std_B: 13786.78
- Algo: flatter | Updated 0/133 | Mean std_B: 13762.63
- Algo: flatter | Updated 0/133 | Mean std_B: 13773.25
- Algo: flatter | Updated 0/133 | Mean std_B: 13756.54
- Algo: flatter | Updated 0/133 | Mean std_B: 13761.93
- Algo: flatter | Updated 0/133 | Mean std_B: 13774.40
- Algo: flatter | Updated 0/133 | Mean std_B: 13754.64
- Algo: flatter | Updated 0/133 | Mean std_B: 13761.51
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13763.57
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13789.09
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13769.19
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13784.77
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13772.22
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13798.20
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13738.29
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13778.71
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13718.96
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13774.45
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13749.52
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13763.45
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13731.19
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13757.72
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13761.54
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13755.37
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13766.45
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13760.48
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13777.05
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13769.87
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13724.42
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13774.95
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13777.55
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13746.48
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13752.86
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13759.59
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13774.19
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13730.09
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13762.63
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13751.74
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13738.90
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13746.03
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13741.33
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13733.00
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13761.40
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13786.78
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13762.47
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13769.11
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13732.00
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13755.53
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13735.13
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13753.20
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13732.87
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13735.24
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13710.44
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13754.84
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13748.43
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13756.54
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13718.28
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13773.25
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13730.39
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13743.17
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13758.43
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13762.63
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13754.64
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13754.16
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13781.75
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13788.94
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13774.40
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13768.10
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13761.93
- Flatter stall after: 5, updating...
- Algo: flatter | Updated 0/133 | Mean std_B: 13775.52
- Flatter stall after: 5, updating...
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
- Algo: bkz2.0_20 | Updated 238/238 | Mean std_B: 9890.18
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
- Algo: bkz2.0_20 | Updated 238/238 | Mean std_B: 9876.09
- Algo: bkz2.0_20 | Updated 237/237 | Mean std_B: 9928.18
- Algo: bkz2.0_20 | Updated 237/237 | Mean std_B: 9978.89
- Algo: bkz2.0_20 | Updated 236/236 | Mean std_B: 9903.42
- Algo: bkz2.0_20 | Updated 238/238 | Mean std_B: 9904.41
- Algo: bkz2.0_20 | Updated 238/238 | Mean std_B: 9849.86
- Algo: bkz2.0_20 | Updated 237/237 | Mean std_B: 9878.93
- Algo: bkz2.0_20 | Updated 236/236 | Mean std_B: 9934.54
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
- Algo: bkz2.0_20 | Updated 238/238 | Mean std_B: 9899.93
- Algo: bkz2.0_20 | Updated 238/238 | Mean std_B: 9836.45
- Algo: bkz2.0_20 | Updated 238/238 | Mean std_B: 9877.36
- Algo: bkz2.0_20 | Updated 237/237 | Mean std_B: 9905.79
- Algo: bkz2.0_20 | Updated 238/238 | Mean std_B: 9865.55
b'infinite loop in babai'
Upgrading float type to ld
- Algo: bkz2.0_20 | Updated 235/235 | Mean std_B: 9958.89
- Algo: bkz2.0_20 | Updated 238/238 | Mean std_B: 9863.28
- Algo: bkz2.0_20 | Updated 237/237 | Mean std_B: 9967.25
- Algo: bkz2.0_20 | Updated 239/239 | Mean std_B: 9864.09
