Parameters: {'n': 256, 'q': 3329, 'k': 2, 'secret_type': 'cbd', 'eta': 2, 'gaussian_std': 3, 'hw': -1, 'error_type': 'cbd', 'num_gen': 4, 'add_noise': True, 'mod_q': True, 'seed': 42, 'approximation_std': 3, 'approximation_threshold': 0.01, 'save_to': '../data', 'float_type': 'qd', 'matrix_config': 'salsa', 'reduction_samples': 712, 'reduction_resampling': True, 'min_samples': None, 'num_matrices': 63, 'reduction_max_size': 1500, 'lookback': 3, 'warmup_steps': 10, 'flatter_alpha': 0.001, 'bkz_delta': 0.99, 'bkz_block_sizes': '20:40:10', 'use_polish': True, 'interleaved_steps': 0, 'penalty': 4, 'verbose': True, 'train_percentages': [0.1, 0.3, 0.6, 1.0], 'model': 'tukey', 'lr': 0.0001, 'c_factor': 1.0, 'epsilon': 1.1, 'max_iter': 15000, 'alpha': 0.0001, 'warm_start': False, 'fit_intercept': False, 'tol': 0.001, 'use_ransac': False, 'residual_factor': 1.5, 'max_trials': 100}
Arguments: {'num_attacks': 1, 'attack_strategy': 'no', 'attack_every': 0, 'save_strategy': 'hour', 'save_every': 40, 'stop_strategy': 'hour', 'stop_after': 46, 'save_at_the_end': True, 'reload': False, 'reload_from': None, 'train_secret_types': ['cbd'], 'reload_from_salsa': None, 'num_training_repeats': 10, 'hw_range': None}
Attacking 63 matrices using 64 threads.
- Algo: flatter | Updated 712/712 | Mean std_B: 21688.09
- Algo: flatter | Updated 0/712 | Mean std_B: 21691.13
- Algo: flatter | Updated 0/712 | Mean std_B: 21696.30
- Algo: flatter | Updated 0/712 | Mean std_B: 21695.28
- Algo: flatter | Updated 0/712 | Mean std_B: 21671.90
- Algo: flatter | Updated 0/712 | Mean std_B: 21659.40
- Algo: flatter | Updated 0/712 | Mean std_B: 21659.12
- Algo: flatter | Updated 0/712 | Mean std_B: 21673.81
- Algo: flatter | Updated 0/712 | Mean std_B: 21670.59
- Algo: flatter | Updated 0/712 | Mean std_B: 21669.94
- Algo: flatter | Updated 0/712 | Mean std_B: 21651.92
- Algo: flatter | Updated 0/712 | Mean std_B: 21688.30
- Algo: flatter | Updated 0/712 | Mean std_B: 21667.09
- Algo: flatter | Updated 0/712 | Mean std_B: 21667.88
- Algo: flatter | Updated 0/712 | Mean std_B: 21686.62
- Algo: flatter | Updated 0/712 | Mean std_B: 21663.68
- Algo: flatter | Updated 0/712 | Mean std_B: 21684.51
- Algo: flatter | Updated 0/712 | Mean std_B: 21649.18
- Algo: flatter | Updated 0/712 | Mean std_B: 21688.09
- Algo: flatter | Updated 0/712 | Mean std_B: 21687.78
- Algo: flatter | Updated 0/712 | Mean std_B: 21705.35
- Algo: flatter | Updated 0/712 | Mean std_B: 21679.15
- Algo: flatter | Updated 0/712 | Mean std_B: 21679.48
- Algo: flatter | Updated 0/712 | Mean std_B: 21699.93
- Algo: flatter | Updated 0/712 | Mean std_B: 21678.06
- Algo: flatter | Updated 0/712 | Mean std_B: 21693.17
- Algo: flatter | Updated 0/712 | Mean std_B: 21697.46
- Algo: flatter | Updated 0/712 | Mean std_B: 21697.56
- Algo: flatter | Updated 0/712 | Mean std_B: 21672.36
- Algo: flatter | Updated 0/712 | Mean std_B: 21710.53
- Algo: flatter | Updated 0/712 | Mean std_B: 21686.03
- Algo: flatter | Updated 0/712 | Mean std_B: 21677.29
- Algo: flatter | Updated 0/712 | Mean std_B: 21702.08
- Algo: flatter | Updated 0/712 | Mean std_B: 21691.72
- Algo: flatter | Updated 0/712 | Mean std_B: 21682.27
- Algo: flatter | Updated 0/712 | Mean std_B: 21685.22
- Algo: flatter | Updated 0/712 | Mean std_B: 21696.58
Tour 2 | Time: 735.55s | Mean std_B: 21682.47 | Reduction Factor: 1.0000 | Prob: 0.0612
- Algo: flatter | Updated 0/712 | Mean std_B: 21705.35
- Algo: flatter | Updated 0/712 | Mean std_B: 21691.13
- Algo: flatter | Updated 0/712 | Mean std_B: 21707.93
- Algo: flatter | Updated 0/712 | Mean std_B: 21695.40
- Algo: flatter | Updated 0/712 | Mean std_B: 21669.94
- Algo: flatter | Updated 0/712 | Mean std_B: 21663.68
- Algo: flatter | Updated 0/712 | Mean std_B: 21697.46
- Algo: flatter | Updated 0/712 | Mean std_B: 21677.29
- Algo: flatter | Updated 0/712 | Mean std_B: 21688.30
- Algo: flatter | Updated 0/712 | Mean std_B: 21688.09
- Algo: flatter | Updated 0/712 | Mean std_B: 21670.70
- Algo: flatter | Updated 0/712 | Mean std_B: 21682.27
- Algo: flatter | Updated 0/712 | Mean std_B: 21664.53
- Algo: flatter | Updated 0/712 | Mean std_B: 21697.56
- Algo: flatter | Updated 0/712 | Mean std_B: 21686.62
- Algo: flatter | Updated 0/712 | Mean std_B: 21684.51
- Algo: flatter | Updated 0/712 | Mean std_B: 21682.57
- Algo: flatter | Updated 0/712 | Mean std_B: 21670.61
- Algo: flatter | Updated 0/712 | Mean std_B: 21671.90
- Algo: flatter | Updated 0/712 | Mean std_B: 21691.72
- Algo: flatter | Updated 0/712 | Mean std_B: 21659.40
- Algo: flatter | Updated 0/712 | Mean std_B: 21676.25
- Algo: flatter | Updated 0/712 | Mean std_B: 21681.11
- Algo: flatter | Updated 0/712 | Mean std_B: 21709.36
- Algo: flatter | Updated 0/712 | Mean std_B: 21696.58
- Algo: flatter | Updated 0/712 | Mean std_B: 21678.06
- Algo: flatter | Updated 0/712 | Mean std_B: 21672.36
- Algo: flatter | Updated 0/712 | Mean std_B: 21702.08
- Algo: flatter | Updated 0/712 | Mean std_B: 21687.93
- Algo: flatter | Updated 0/712 | Mean std_B: 21693.17
- Algo: flatter | Updated 0/712 | Mean std_B: 21710.53
- Algo: flatter | Updated 0/712 | Mean std_B: 21664.63
- Algo: flatter | Updated 0/712 | Mean std_B: 21659.12
- Algo: flatter | Updated 0/712 | Mean std_B: 21701.83
- Algo: flatter | Updated 0/712 | Mean std_B: 21695.28
- Algo: flatter | Updated 0/712 | Mean std_B: 21696.30
- Algo: flatter | Updated 0/712 | Mean std_B: 21681.91
- Algo: flatter | Updated 0/712 | Mean std_B: 21667.88
- Algo: flatter | Updated 0/712 | Mean std_B: 21686.46
- Algo: flatter | Updated 0/712 | Mean std_B: 21685.85
- Algo: flatter | Updated 0/712 | Mean std_B: 21699.93
- Algo: flatter | Updated 0/712 | Mean std_B: 21686.95
- Algo: flatter | Updated 0/712 | Mean std_B: 21673.69
- Algo: flatter | Updated 0/712 | Mean std_B: 21682.18
- Algo: flatter | Updated 0/712 | Mean std_B: 21670.59
- Algo: flatter | Updated 0/712 | Mean std_B: 21666.08
- Algo: flatter | Updated 0/712 | Mean std_B: 21680.77
- Algo: flatter | Updated 0/712 | Mean std_B: 21667.45
- Algo: flatter | Updated 0/712 | Mean std_B: 21686.03
- Algo: flatter | Updated 0/712 | Mean std_B: 21667.44
- Algo: flatter | Updated 0/712 | Mean std_B: 21696.69
- Algo: flatter | Updated 0/712 | Mean std_B: 21651.92
- Algo: flatter | Updated 0/712 | Mean std_B: 21679.15
- Algo: flatter | Updated 0/712 | Mean std_B: 21685.22
- Algo: flatter | Updated 0/712 | Mean std_B: 21701.25
- Algo: flatter | Updated 0/712 | Mean std_B: 21679.48
- Algo: flatter | Updated 0/712 | Mean std_B: 21687.78
- Algo: flatter | Updated 0/712 | Mean std_B: 21673.81
- Algo: flatter | Updated 0/712 | Mean std_B: 21708.08
- Algo: flatter | Updated 0/712 | Mean std_B: 21688.89
- Algo: flatter | Updated 0/712 | Mean std_B: 21652.46
- Algo: flatter | Updated 0/712 | Mean std_B: 21649.18
- Algo: flatter | Updated 0/712 | Mean std_B: 21667.09
Tour 3 | Time: 1277.17s | Mean std_B: 21682.47 | Reduction Factor: 1.0000 | Prob: 0.0612
- Algo: flatter | Updated 0/712 | Mean std_B: 21670.61
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21691.72
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21649.18
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21701.25
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21651.92
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21682.57
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21663.68
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21686.62
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21695.40
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21685.22
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21708.08
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21671.90
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21696.30
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21679.15
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21679.48
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21696.58
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21666.08
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21709.36
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21676.25
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21664.63
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21710.53
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21652.46
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21669.94
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21693.17
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21659.12
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21664.53
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21673.81
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21685.85
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21686.95
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21677.29
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21697.56
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21672.36
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21678.06
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21667.45
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21707.93
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21682.18
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21686.46
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21686.03
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21687.78
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21688.09
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21688.89
- Algo: flatter | Updated 0/712 | Mean std_B: 21701.83- Flatter stall after: 6, updating...

- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21681.11
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21688.30
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21705.35
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21659.40
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21702.08
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21696.69
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21691.13
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21680.77
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21681.91
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21682.27
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21699.93
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21695.28
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21667.88
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21697.46
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21670.59
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21667.09
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21667.44
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21687.93
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21673.69
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21670.70
- Flatter stall after: 6, updating...
- Algo: flatter | Updated 0/712 | Mean std_B: 21684.51
- Flatter stall after: 6, updating...
Tour 4 | Time: 1876.46s | Mean std_B: 21682.47 | Reduction Factor: 1.0000 | Prob: 0.0612
- Algo: bkz2.0_20 | Updated 791/791 | Mean std_B: 20187.67
- Algo: bkz2.0_20 | Updated 795/795 | Mean std_B: 20120.59
- Algo: bkz2.0_20 | Updated 794/794 | Mean std_B: 20139.24
- Algo: bkz2.0_20 | Updated 794/794 | Mean std_B: 20109.53
- Algo: bkz2.0_20 | Updated 793/793 | Mean std_B: 20103.93
- Algo: bkz2.0_20 | Updated 787/787 | Mean std_B: 20248.91
- Algo: bkz2.0_20 | Updated 792/792 | Mean std_B: 20150.38
- Algo: bkz2.0_20 | Updated 794/794 | Mean std_B: 20104.26
- Algo: bkz2.0_20 | Updated 790/790 | Mean std_B: 20222.88
- Algo: bkz2.0_20 | Updated 792/792 | Mean std_B: 20162.73
- Algo: bkz2.0_20 | Updated 793/793 | Mean std_B: 20177.16
- Algo: bkz2.0_20 | Updated 791/791 | Mean std_B: 20183.16
- Algo: bkz2.0_20 | Updated 793/793 | Mean std_B: 20113.30
- Algo: bkz2.0_20 | Updated 794/794 | Mean std_B: 20124.29
- Algo: bkz2.0_20 | Updated 790/790 | Mean std_B: 20239.24
- Algo: bkz2.0_20 | Updated 795/795 | Mean std_B: 20109.79
- Algo: bkz2.0_20 | Updated 791/791 | Mean std_B: 20183.62
- Algo: bkz2.0_20 | Updated 796/796 | Mean std_B: 20075.85
- Algo: bkz2.0_20 | Updated 795/795 | Mean std_B: 20130.19
- Algo: bkz2.0_20 | Updated 794/794 | Mean std_B: 20168.44
- Algo: bkz2.0_20 | Updated 794/794 | Mean std_B: 20146.48
- Algo: bkz2.0_20 | Updated 793/793 | Mean std_B: 20122.42
- Algo: bkz2.0_20 | Updated 792/792 | Mean std_B: 20201.30
- Algo: bkz2.0_20 | Updated 793/793 | Mean std_B: 20142.30
- Algo: bkz2.0_20 | Updated 795/795 | Mean std_B: 20129.52
- Algo: bkz2.0_20 | Updated 795/795 | Mean std_B: 20129.74
- Algo: bkz2.0_20 | Updated 795/795 | Mean std_B: 20132.15
- Algo: bkz2.0_20 | Updated 791/791 | Mean std_B: 20185.20
- Algo: bkz2.0_20 | Updated 790/790 | Mean std_B: 20195.57
- Algo: bkz2.0_20 | Updated 792/792 | Mean std_B: 20191.11
- Algo: bkz2.0_20 | Updated 792/792 | Mean std_B: 20130.91
- Algo: bkz2.0_20 | Updated 790/790 | Mean std_B: 20184.06
- Algo: bkz2.0_20 | Updated 794/794 | Mean std_B: 20175.43
- Algo: bkz2.0_20 | Updated 791/791 | Mean std_B: 20198.66
- Algo: bkz2.0_20 | Updated 789/789 | Mean std_B: 20242.33
- Algo: bkz2.0_20 | Updated 792/792 | Mean std_B: 20178.24
- Algo: bkz2.0_20 | Updated 792/792 | Mean std_B: 20147.21
- Algo: bkz2.0_20 | Updated 791/791 | Mean std_B: 20185.47
- Algo: bkz2.0_20 | Updated 794/794 | Mean std_B: 20128.71
- Algo: bkz2.0_20 | Updated 792/792 | Mean std_B: 20135.77
- Algo: bkz2.0_20 | Updated 794/794 | Mean std_B: 20128.42
- Algo: bkz2.0_20 | Updated 793/793 | Mean std_B: 20172.33
- Algo: bkz2.0_20 | Updated 796/796 | Mean std_B: 20095.32
- Algo: bkz2.0_20 | Updated 794/794 | Mean std_B: 20173.51
- Algo: bkz2.0_20 | Updated 793/793 | Mean std_B: 20162.72
- Algo: bkz2.0_20 | Updated 793/793 | Mean std_B: 20151.51
- Algo: bkz2.0_20 | Updated 795/795 | Mean std_B: 20144.75
- Algo: bkz2.0_20 | Updated 791/791 | Mean std_B: 20188.67
- Algo: bkz2.0_20 | Updated 791/791 | Mean std_B: 20171.48
- Algo: bkz2.0_20 | Updated 794/794 | Mean std_B: 20093.36
- Algo: bkz2.0_20 | Updated 792/792 | Mean std_B: 20160.27
- Algo: bkz2.0_20 | Updated 793/793 | Mean std_B: 20134.81
- Algo: bkz2.0_20 | Updated 793/793 | Mean std_B: 20159.74
- Algo: bkz2.0_20 | Updated 792/792 | Mean std_B: 20184.90
- Algo: bkz2.0_20 | Updated 792/792 | Mean std_B: 20177.38
- Algo: bkz2.0_20 | Updated 791/791 | Mean std_B: 20180.47
- Algo: bkz2.0_20 | Updated 794/794 | Mean std_B: 20194.09
- Algo: bkz2.0_20 | Updated 791/791 | Mean std_B: 20136.10
- Algo: bkz2.0_20 | Updated 791/791 | Mean std_B: 20190.92
- Algo: bkz2.0_20 | Updated 791/791 | Mean std_B: 20138.85
- Algo: bkz2.0_20 | Updated 792/792 | Mean std_B: 20161.28
- Algo: bkz2.0_20 | Updated 793/793 | Mean std_B: 20129.56
- Algo: bkz2.0_20 | Updated 793/793 | Mean std_B: 20117.90
Tour 5 | Time: 3832.05s | Mean std_B: 20873.21 | Reduction Factor: 0.9627 | Prob: 0.0636
- Algo: bkz2.0_20 | Updated 785/796 | Mean std_B: 20107.58
- Algo: bkz2.0_20 | Updated 781/796 | Mean std_B: 20095.37
- Algo: bkz2.0_20 | Updated 794/797 | Mean std_B: 20096.14
- Algo: bkz2.0_20 | Updated 790/796 | Mean std_B: 20108.26
- Algo: bkz2.0_20 | Updated 788/796 | Mean std_B: 20106.69
- Algo: bkz2.0_20 | Updated 785/795 | Mean std_B: 20111.67
- Algo: bkz2.0_20 | Updated 794/798 | Mean std_B: 20081.76
- Algo: bkz2.0_20 | Updated 787/795 | Mean std_B: 20128.10
- Algo: bkz2.0_20 | Updated 788/796 | Mean std_B: 20071.13
- Algo: bkz2.0_20 | Updated 791/797 | Mean std_B: 20077.32
- Algo: bkz2.0_20 | Updated 784/795 | Mean std_B: 20132.25
- Algo: bkz2.0_20 | Updated 789/797 | Mean std_B: 20029.70
- Algo: bkz2.0_20 | Updated 785/795 | Mean std_B: 20072.81
- Algo: bkz2.0_20 | Updated 792/797 | Mean std_B: 20076.47
- Algo: bkz2.0_20 | Updated 791/797 | Mean std_B: 20075.25
- Algo: bkz2.0_20 | Updated 788/797 | Mean std_B: 20094.24
- Algo: bkz2.0_20 | Updated 793/797 | Mean std_B: 20084.25
- Algo: bkz2.0_20 | Updated 790/797 | Mean std_B: 20063.89
- Algo: bkz2.0_20 | Updated 787/795 | Mean std_B: 20146.92
- Algo: bkz2.0_20 | Updated 793/796 | Mean std_B: 20064.20
- Algo: bkz2.0_20 | Updated 791/797 | Mean std_B: 20081.51
- Algo: bkz2.0_20 | Updated 786/795 | Mean std_B: 20153.24
- Algo: bkz2.0_20 | Updated 788/795 | Mean std_B: 20132.32
- Algo: bkz2.0_20 | Updated 788/794 | Mean std_B: 20110.49
- Algo: bkz2.0_20 | Updated 787/796 | Mean std_B: 20070.84
- Algo: bkz2.0_20 | Updated 787/794 | Mean std_B: 20120.37
- Algo: bkz2.0_20 | Updated 788/796 | Mean std_B: 20123.95
- Algo: bkz2.0_20 | Updated 791/797 | Mean std_B: 20070.55
- Algo: bkz2.0_20 | Updated 784/793 | Mean std_B: 20138.96
- Algo: bkz2.0_20 | Updated 790/795 | Mean std_B: 20115.57
- Algo: bkz2.0_20 | Updated 789/796 | Mean std_B: 20096.21
