Parameters: {'n': 300, 'q': 94056013, 'k': 1, 'secret_type': 'binary', 'eta': 2, 'gaussian_std': 3, 'hw': -1, 'error_type': 'gaussian', 'num_gen': 4, 'add_noise': True, 'mod_q': True, 'seed': 42, 'approximation_std': 3, 'approximation_threshold': 0.01, 'save_to': '../data', 'float_type': 'd', 'matrix_config': 'dual', 'reduction_samples': None, 'reduction_resampling': True, 'min_samples': None, 'num_matrices': 63, 'reduction_max_size': 700, 'lookback': 3, 'warmup_steps': 5, 'flatter_alpha': 0.001, 'bkz_delta': 0.99, 'bkz_block_sizes': '20:40:10', 'use_polish': True, 'interleaved_steps': 0, 'penalty': 10, 'verbose': True, 'train_percentages': [0.1, 0.3, 0.6, 1.0], 'model': 'tukey', 'lr': 0.0001, 'c_factor': 1.0, 'epsilon': 1.1, 'max_iter': 15000, 'alpha': 0.0001, 'warm_start': False, 'fit_intercept': False, 'tol': 0.001, 'use_ransac': False, 'residual_factor': 1.5, 'max_trials': 100, 'reduction_factor': None}
Arguments: {'num_attacks': 1, 'attack_strategy': 'hour', 'attack_every': 12, 'save_strategy': 'hour', 'save_every': 12, 'stop_strategy': 'hour', 'stop_after': 40, 'save_at_the_end': True, 'reload': False, 'reload_from': None, 'train_secret_types': ['binary'], 'reload_from_salsa': 1.0, 'num_training_repeats': 10, 'hw_range': None}
Attacking 63 matrices using 64 threads.
- Algo: flatter | Updated 607/607 | Mean std_B: 66857054.35
- Algo: flatter | Updated 611/611 | Mean std_B: 62488861.62
Tour 1 | Time: 8771.77s | Mean std_B: 65241342.89 | Reduction Factor: 0.2678 | Prob: 0.5290
- Algo: flatter | Updated 147/610 | Mean std_B: 79716304.91
- Algo: flatter | Updated 282/608 | Mean std_B: 71993122.27
- Algo: flatter | Updated 141/608 | Mean std_B: 81400534.41
- Algo: flatter | Updated 154/610 | Mean std_B: 80555015.64
- Algo: flatter | Updated 157/608 | Mean std_B: 83843926.76
- Algo: flatter | Updated 158/609 | Mean std_B: 80698936.63
- Algo: flatter | Updated 169/608 | Mean std_B: 80481706.44
- Algo: flatter | Updated 154/611 | Mean std_B: 80014084.06
- Algo: flatter | Updated 173/611 | Mean std_B: 77088992.48
- Algo: flatter | Updated 165/609 | Mean std_B: 80793900.41
- Algo: flatter | Updated 145/609 | Mean std_B: 80672987.23
- Algo: flatter | Updated 172/607 | Mean std_B: 82280739.51
- Algo: flatter | Updated 171/609 | Mean std_B: 79316709.99
- Algo: flatter | Updated 143/609 | Mean std_B: 81266561.64
- Algo: flatter | Updated 159/610 | Mean std_B: 80626443.29
- Algo: flatter | Updated 150/610 | Mean std_B: 81959283.23
- Algo: flatter | Updated 150/610 | Mean std_B: 79089247.04
- Algo: flatter | Updated 160/610 | Mean std_B: 78885440.10
- Algo: flatter | Updated 155/609 | Mean std_B: 82282207.01
- Algo: flatter | Updated 161/608 | Mean std_B: 81566585.04
- Algo: flatter | Updated 167/608 | Mean std_B: 82088284.59
- Algo: flatter | Updated 145/609 | Mean std_B: 81001150.84
- Algo: flatter | Updated 153/609 | Mean std_B: 79990276.51
- Algo: flatter | Updated 156/609 | Mean std_B: 84019639.50
- Algo: flatter | Updated 175/609 | Mean std_B: 80329828.57
- Algo: flatter | Updated 154/610 | Mean std_B: 79610618.66
- Algo: flatter | Updated 208/609 | Mean std_B: 74764351.50
- Algo: flatter | Updated 180/607 | Mean std_B: 80595675.46
- Algo: flatter | Updated 159/607 | Mean std_B: 83204159.90
- Algo: flatter | Updated 152/610 | Mean std_B: 79811644.75
- Algo: flatter | Updated 166/608 | Mean std_B: 81814924.72
- Algo: flatter | Updated 182/605 | Mean std_B: 81243484.02
- Algo: flatter | Updated 193/605 | Mean std_B: 83758240.52
- Algo: flatter | Updated 164/608 | Mean std_B: 79012021.40
- Algo: flatter | Updated 183/608 | Mean std_B: 81032559.02
- Algo: flatter | Updated 160/609 | Mean std_B: 79765983.94
- Algo: flatter | Updated 166/608 | Mean std_B: 79145985.94
- Algo: flatter | Updated 137/608 | Mean std_B: 85315963.29
- Algo: flatter | Updated 156/610 | Mean std_B: 81209810.01
- Algo: flatter | Updated 184/605 | Mean std_B: 82702783.60
- Algo: flatter | Updated 181/606 | Mean std_B: 81547939.22
- Algo: flatter | Updated 192/609 | Mean std_B: 75285249.49
- Algo: flatter | Updated 145/612 | Mean std_B: 77691114.78
- Algo: flatter | Updated 160/607 | Mean std_B: 82374203.24
- Algo: flatter | Updated 154/607 | Mean std_B: 82634686.83
- Algo: flatter | Updated 165/608 | Mean std_B: 79387312.38
- Algo: flatter | Updated 168/607 | Mean std_B: 82739474.29
- Algo: flatter | Updated 165/611 | Mean std_B: 80964336.90
- Algo: flatter | Updated 165/609 | Mean std_B: 80600236.22
- Algo: flatter | Updated 163/611 | Mean std_B: 78099510.96
- Algo: flatter | Updated 155/609 | Mean std_B: 79142420.85
- Algo: flatter | Updated 155/609 | Mean std_B: 80394088.04
- Algo: flatter | Updated 158/610 | Mean std_B: 79169377.03
- Algo: flatter | Updated 181/609 | Mean std_B: 80416939.18
- Algo: flatter | Updated 160/609 | Mean std_B: 80493365.86
- Algo: flatter | Updated 151/609 | Mean std_B: 82436241.13
- Algo: flatter | Updated 153/611 | Mean std_B: 77768517.69
- Algo: flatter | Updated 165/610 | Mean std_B: 79511376.16
- Algo: flatter | Updated 171/607 | Mean std_B: 82377959.07
- Algo: flatter | Updated 168/607 | Mean std_B: 82027718.24
- Algo: flatter | Updated 166/608 | Mean std_B: 81185706.17
- Algo: flatter | Updated 157/610 | Mean std_B: 79463572.46
- Algo: flatter | Updated 166/609 | Mean std_B: 80086601.29
Tour 2 | Time: 9500.30s | Mean std_B: 65804327.70 | Reduction Factor: 0.2697 | Prob: 0.5252
- Algo: flatter | Updated 47/608 | Mean std_B: 85564889.77
- Algo: flatter | Updated 49/609 | Mean std_B: 82151362.90
- Algo: flatter | Updated 61/608 | Mean std_B: 86286926.43
- Algo: flatter | Updated 50/609 | Mean std_B: 82362371.68
- Algo: flatter | Updated 47/609 | Mean std_B: 83936101.57
- Algo: flatter | Updated 41/608 | Mean std_B: 84919399.50
- Algo: flatter | Updated 51/608 | Mean std_B: 82387823.42
- Algo: flatter | Updated 46/608 | Mean std_B: 82543280.08
- Algo: flatter | Updated 42/610 | Mean std_B: 85143160.54
- Algo: flatter | Updated 48/608 | Mean std_B: 83569893.27
- Algo: flatter | Updated 58/607 | Mean std_B: 86229747.51
- Algo: flatter | Updated 54/609 | Mean std_B: 83462487.07
- Algo: flatter | Updated 45/605 | Mean std_B: 88646900.71
- Algo: flatter | Updated 50/607 | Mean std_B: 83631346.60
- Algo: flatter | Updated 44/609 | Mean std_B: 83291312.85
- Algo: flatter | Updated 56/611 | Mean std_B: 85010686.64
- Algo: flatter | Updated 46/610 | Mean std_B: 82073227.40
- Algo: flatter | Updated 51/609 | Mean std_B: 81900711.61
- Algo: flatter | Updated 61/609 | Mean std_B: 84310573.29
- Algo: flatter | Updated 49/607 | Mean std_B: 86333656.15
- Algo: flatter | Updated 53/611 | Mean std_B: 82530189.35
- Algo: flatter | Updated 40/611 | Mean std_B: 79881482.07
- Algo: flatter | Updated 55/609 | Mean std_B: 82090700.28
- Algo: flatter | Updated 49/605 | Mean std_B: 86611998.47
- Algo: flatter | Updated 63/608 | Mean std_B: 80901824.78
- Algo: flatter | Updated 58/610 | Mean std_B: 82064577.43
- Algo: flatter | Updated 53/605 | Mean std_B: 84379778.33
- Algo: flatter | Updated 43/610 | Mean std_B: 85845250.00
- Algo: flatter | Updated 83/609 | Mean std_B: 77593973.20
- Algo: flatter | Updated 40/610 | Mean std_B: 83375224.68
- Algo: flatter | Updated 54/609 | Mean std_B: 83711738.11
- Algo: flatter | Updated 46/609 | Mean std_B: 82431458.02
- Algo: flatter | Updated 60/609 | Mean std_B: 79474980.57
- Algo: flatter | Updated 46/610 | Mean std_B: 85131147.29
- Algo: flatter | Updated 53/608 | Mean std_B: 86042301.09
- Algo: flatter | Updated 66/609 | Mean std_B: 83409927.24
- Algo: flatter | Updated 61/607 | Mean std_B: 82843651.91
- Algo: flatter | Updated 48/607 | Mean std_B: 83274063.83
- Algo: flatter | Updated 43/610 | Mean std_B: 82848207.07
- Algo: flatter | Updated 63/610 | Mean std_B: 82788557.05
- Algo: flatter | Updated 55/609 | Mean std_B: 84458594.28
- Algo: flatter | Updated 55/611 | Mean std_B: 79744209.46
- Algo: flatter | Updated 45/610 | Mean std_B: 84248490.28
- Algo: flatter | Updated 55/611 | Mean std_B: 82413027.42
- Algo: flatter | Updated 48/609 | Mean std_B: 87274479.56
- Algo: flatter | Updated 46/609 | Mean std_B: 83697491.21
- Algo: flatter | Updated 43/608 | Mean std_B: 85517833.98
- Algo: flatter | Updated 48/612 | Mean std_B: 80178521.30
- Algo: flatter | Updated 43/608 | Mean std_B: 85428838.85
- Algo: flatter | Updated 54/610 | Mean std_B: 81973768.79
- Algo: flatter | Updated 51/606 | Mean std_B: 86015616.27
- Algo: flatter | Updated 40/610 | Mean std_B: 84529267.24
- Algo: flatter | Updated 42/609 | Mean std_B: 81000224.44
- Algo: flatter | Updated 51/608 | Mean std_B: 85861430.66
- Algo: flatter | Updated 40/608 | Mean std_B: 85560110.09
- Algo: flatter | Updated 45/609 | Mean std_B: 82730285.90
- Algo: flatter | Updated 48/608 | Mean std_B: 81645153.26
- Algo: flatter | Updated 55/608 | Mean std_B: 85570235.61
- Algo: flatter | Updated 43/607 | Mean std_B: 87725896.94
- Algo: flatter | Updated 47/610 | Mean std_B: 81749404.10
- Algo: flatter | Updated 52/609 | Mean std_B: 84105071.04
- Algo: flatter | Updated 55/607 | Mean std_B: 85167148.28
- Algo: flatter | Updated 33/608 | Mean std_B: 82619519.83
Tour 3 | Time: 10382.28s | Mean std_B: 65418834.35 | Reduction Factor: 0.2682 | Prob: 0.5278
- Algo: flatter | Updated 42/609 | Mean std_B: 85127485.27
- Algo: flatter | Updated 49/609 | Mean std_B: 82224960.36
- Algo: flatter | Updated 33/609 | Mean std_B: 86028168.18
- Algo: flatter | Updated 30/607 | Mean std_B: 88066120.46
- Algo: flatter | Updated 45/608 | Mean std_B: 87411364.86
- Algo: flatter | Updated 34/608 | Mean std_B: 88422390.31
- Algo: flatter | Updated 47/605 | Mean std_B: 89128727.67
- Algo: flatter | Updated 36/607 | Mean std_B: 86689503.60
- Algo: flatter | Updated 34/609 | Mean std_B: 87439419.15
- Algo: flatter | Updated 36/609 | Mean std_B: 86689061.09
- Algo: flatter | Updated 35/612 | Mean std_B: 81020418.19
- Algo: flatter | Updated 36/610 | Mean std_B: 84992378.27
- Algo: flatter | Updated 43/609 | Mean std_B: 86342145.50
- Algo: flatter | Updated 35/609 | Mean std_B: 83826531.49
- Algo: flatter | Updated 38/608 | Mean std_B: 88295345.88
- Algo: flatter | Updated 23/609 | Mean std_B: 86598189.37
- Algo: flatter | Updated 29/609 | Mean std_B: 87556833.09
- Algo: flatter | Updated 45/611 | Mean std_B: 82217416.82
- Algo: flatter | Updated 39/610 | Mean std_B: 88584509.59
- Algo: flatter | Updated 40/611 | Mean std_B: 83601757.85
- Algo: flatter | Updated 45/608 | Mean std_B: 87989479.79
- Algo: flatter | Updated 38/611 | Mean std_B: 82548717.63
- Algo: flatter | Updated 31/610 | Mean std_B: 86030213.26
- Algo: flatter | Updated 33/611 | Mean std_B: 86472358.53
- Algo: flatter | Updated 31/609 | Mean std_B: 87008388.14
- Algo: flatter | Updated 23/608 | Mean std_B: 86701065.12
- Algo: flatter | Updated 29/608 | Mean std_B: 85786714.08
- Algo: flatter | Updated 38/609 | Mean std_B: 87520385.80
- Algo: flatter | Updated 33/609 | Mean std_B: 87488726.18
- Algo: flatter | Updated 43/608 | Mean std_B: 85183298.89
- Algo: flatter | Updated 32/610 | Mean std_B: 85379057.20
- Algo: flatter | Updated 43/608 | Mean std_B: 86739135.73
- Algo: flatter | Updated 38/610 | Mean std_B: 86255751.09
- Algo: flatter | Updated 25/610 | Mean std_B: 88183350.58
- Algo: flatter | Updated 37/608 | Mean std_B: 85810749.49
- Algo: flatter | Updated 42/609 | Mean std_B: 84789304.47
- Algo: flatter | Updated 47/608 | Mean std_B: 87608522.69
- Algo: flatter | Updated 38/610 | Mean std_B: 85853215.76
- Algo: flatter | Updated 31/607 | Mean std_B: 89187771.02
- Algo: flatter | Updated 39/608 | Mean std_B: 90145747.71
- Algo: flatter | Updated 49/610 | Mean std_B: 83074927.16
- Algo: flatter | Updated 31/608 | Mean std_B: 89323982.99
- Algo: flatter | Updated 26/610 | Mean std_B: 87373218.79
- Algo: flatter | Updated 36/607 | Mean std_B: 88824591.49
- Algo: flatter | Updated 31/609 | Mean std_B: 84086484.01
- Algo: flatter | Updated 23/608 | Mean std_B: 88157002.33
- Algo: flatter | Updated 40/608 | Mean std_B: 85937225.79
- Algo: flatter | Updated 36/609 | Mean std_B: 87356514.46
- Algo: flatter | Updated 34/605 | Mean std_B: 90874803.20
- Algo: flatter | Updated 60/611 | Mean std_B: 77662926.20
- Algo: flatter | Updated 50/610 | Mean std_B: 85051381.28
- Algo: flatter | Updated 44/605 | Mean std_B: 82531423.24
- Algo: flatter | Updated 34/606 | Mean std_B: 85352683.31
- Algo: flatter | Updated 40/607 | Mean std_B: 84398917.46
- Algo: flatter | Updated 40/609 | Mean std_B: 81702401.42
- Algo: flatter | Updated 41/609 | Mean std_B: 80884395.44
- Algo: flatter | Updated 37/608 | Mean std_B: 81832994.76
- Algo: flatter | Updated 48/609 | Mean std_B: 83238493.01
- Algo: flatter | Updated 27/610 | Mean std_B: 82342961.87
- Algo: flatter | Updated 39/609 | Mean std_B: 84948349.17
- Algo: flatter | Updated 27/610 | Mean std_B: 81851455.25
- Algo: flatter | Updated 39/607 | Mean std_B: 83338025.18
- Algo: flatter | Updated 42/607 | Mean std_B: 85439380.22
Tour 4 | Time: 11731.34s | Mean std_B: 65171351.35 | Reduction Factor: 0.2671 | Prob: 0.5295
- Algo: bkz2.0_20 | Updated 25/610 | Mean std_B: 85137704.11
- Algo: bkz2.0_20 | Updated 32/605 | Mean std_B: 86331008.97
- Algo: bkz2.0_20 | Updated 44/609 | Mean std_B: 85759447.84
- Algo: bkz2.0_20 | Updated 29/607 | Mean std_B: 85147574.37
- Algo: bkz2.0_20 | Updated 27/607 | Mean std_B: 87347135.07
- Algo: bkz2.0_20 | Updated 30/608 | Mean std_B: 84041496.76
- Algo: bkz2.0_20 | Updated 70/607 | Mean std_B: 81947127.62
- Algo: bkz2.0_20 | Updated 34/608 | Mean std_B: 84692268.31
- Algo: bkz2.0_20 | Updated 27/609 | Mean std_B: 84387276.04
- Algo: bkz2.0_20 | Updated 26/610 | Mean std_B: 84292500.22
- Algo: bkz2.0_20 | Updated 22/608 | Mean std_B: 89045106.75
- Algo: bkz2.0_20 | Updated 29/609 | Mean std_B: 84616530.85
- Algo: bkz2.0_20 | Updated 29/606 | Mean std_B: 85937458.51
- Algo: bkz2.0_20 | Updated 41/611 | Mean std_B: 80250903.62
- Algo: bkz2.0_20 | Updated 67/611 | Mean std_B: 82168939.30
- Algo: bkz2.0_20 | Updated 19/610 | Mean std_B: 81714539.89
- Algo: bkz2.0_20 | Updated 30/609 | Mean std_B: 81595453.29
- Algo: bkz2.0_20 | Updated 34/608 | Mean std_B: 82585696.57
- Algo: bkz2.0_20 | Updated 30/610 | Mean std_B: 80222811.03
- Algo: bkz2.0_20 | Updated 30/612 | Mean std_B: 75624936.93
- Algo: bkz2.0_20 | Updated 33/609 | Mean std_B: 79458991.30
- Algo: bkz2.0_20 | Updated 25/608 | Mean std_B: 82176196.79
- Algo: bkz2.0_20 | Updated 35/607 | Mean std_B: 84840723.88
- Algo: bkz2.0_20 | Updated 33/611 | Mean std_B: 79026384.46
- Algo: bkz2.0_20 | Updated 24/608 | Mean std_B: 82576966.76
- Algo: bkz2.0_20 | Updated 21/608 | Mean std_B: 81448254.42
- Algo: bkz2.0_20 | Updated 33/610 | Mean std_B: 83263006.16
- Algo: bkz2.0_20 | Updated 26/610 | Mean std_B: 80636126.52
- Algo: bkz2.0_20 | Updated 51/609 | Mean std_B: 79676752.67
- Algo: bkz2.0_20 | Updated 29/609 | Mean std_B: 82521500.33
- Algo: bkz2.0_20 | Updated 25/608 | Mean std_B: 80004987.15
- Algo: bkz2.0_20 | Updated 36/607 | Mean std_B: 80791503.75
- Algo: bkz2.0_20 | Updated 30/609 | Mean std_B: 81214626.91
- Algo: bkz2.0_20 | Updated 28/609 | Mean std_B: 80651256.65
- Algo: bkz2.0_20 | Updated 36/609 | Mean std_B: 80873488.03
- Algo: bkz2.0_20 | Updated 25/609 | Mean std_B: 81498062.70
- Algo: bkz2.0_20 | Updated 24/610 | Mean std_B: 81645778.79
- Algo: bkz2.0_20 | Updated 40/610 | Mean std_B: 80261449.69
- Algo: bkz2.0_20 | Updated 29/608 | Mean std_B: 79958154.40
- Algo: bkz2.0_20 | Updated 38/608 | Mean std_B: 83182057.53
- Algo: bkz2.0_20 | Updated 48/610 | Mean std_B: 77978853.23
- Algo: bkz2.0_20 | Updated 27/605 | Mean std_B: 83614702.40
- Algo: bkz2.0_20 | Updated 29/609 | Mean std_B: 79254839.41
- Algo: bkz2.0_20 | Updated 26/609 | Mean std_B: 82628155.35
- Algo: bkz2.0_20 | Updated 32/608 | Mean std_B: 80012641.69
- Algo: bkz2.0_20 | Updated 33/611 | Mean std_B: 80390889.45
- Algo: bkz2.0_20 | Updated 36/608 | Mean std_B: 83352835.96
- Algo: bkz2.0_20 | Updated 31/607 | Mean std_B: 81269965.43
- Algo: bkz2.0_20 | Updated 31/608 | Mean std_B: 83774334.52
- Algo: bkz2.0_20 | Updated 33/608 | Mean std_B: 81919628.82
- Algo: bkz2.0_20 | Updated 28/605 | Mean std_B: 84489686.08
- Algo: bkz2.0_20 | Updated 31/609 | Mean std_B: 81666987.05
- Algo: bkz2.0_20 | Updated 25/611 | Mean std_B: 78585827.99
- Algo: bkz2.0_20 | Updated 37/607 | Mean std_B: 81781089.89
- Algo: bkz2.0_20 | Updated 36/609 | Mean std_B: 79378210.49
- Algo: bkz2.0_20 | Updated 30/610 | Mean std_B: 79845195.76
- Algo: bkz2.0_20 | Updated 34/608 | Mean std_B: 82533403.98
- Algo: bkz2.0_20 | Updated 30/608 | Mean std_B: 82509018.45
- Algo: bkz2.0_20 | Updated 40/609 | Mean std_B: 81066367.41
- Algo: bkz2.0_20 | Updated 24/609 | Mean std_B: 80970624.24
- Algo: bkz2.0_20 | Updated 24/610 | Mean std_B: 82316309.79
- Algo: bkz2.0_20 | Updated 31/610 | Mean std_B: 78710719.57
- Algo: bkz2.0_20 | Updated 29/608 | Mean std_B: 83353112.33
Tour 5 | Time: 13564.18s | Mean std_B: 64982090.16 | Reduction Factor: 0.2663 | Prob: 0.5308
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to qd
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to qd
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to qd
b'infinite loop in babai'
Upgrading float type to qd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to qd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to qd
b'infinite loop in babai'
Upgrading float type to qd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to qd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to qd
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to qd
b'infinite loop in babai'
Upgrading float type to qd
b'infinite loop in babai'
Upgrading float type to qd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to qd
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to qd
b'infinite loop in babai'
Upgrading float type to qd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to qd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to qd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to qd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to qd
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to qd
b'infinite loop in babai'
Upgrading float type to qd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to qd
b'infinite loop in babai'
Upgrading float type to qd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to qd
b'infinite loop in babai'
Upgrading float type to qd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
