Parameters: {'n': 200, 'q': 130769, 'k': 1, 'secret_type': 'binary', 'eta': 2, 'gaussian_std': 3, 'hw': -1, 'error_type': 'gaussian', 'num_gen': 4, 'add_noise': True, 'mod_q': True, 'seed': 0, 'approximation_std': 3, 'approximation_threshold': 0.01, 'save_to': '../data', 'float_type': 'd', 'matrix_config': 'salsa', 'reduction_samples': None, 'reduction_resampling': True, 'min_samples': None, 'num_matrices': 63, 'reduction_max_size': 500, 'lookback': 3, 'warmup_steps': 5, 'flatter_alpha': 0.001, 'bkz_delta': 0.99, 'bkz_block_sizes': '20:40:10', 'use_polish': True, 'interleaved_steps': 0, 'penalty': 10, 'verbose': True, 'train_percentages': [0.1, 0.3, 0.6, 1.0], 'model': 'tukey', 'lr': 0.0001, 'c_factor': 1.0, 'epsilon': 1.1, 'max_iter': 15000, 'alpha': 0.0001, 'warm_start': False, 'fit_intercept': False, 'tol': 0.001, 'use_ransac': False, 'residual_factor': 1.5, 'max_trials': 100, 'reduction_factor': None}
Arguments: {'num_attacks': 1, 'attack_strategy': 'hour', 'attack_every': 5, 'save_strategy': 'no', 'save_every': 0, 'stop_strategy': 'hour', 'stop_after': 40, 'save_at_the_end': True, 'reload': False, 'reload_from': None, 'train_secret_types': ['binary'], 'reload_from_salsa': 1.0, 'num_training_repeats': 10, 'hw_range': None}
Attacking 63 matrices using 64 threads.
- Algo: flatter | Updated 293/293 | Mean std_B: 186637.44
- Algo: flatter | Updated 293/293 | Mean std_B: 186625.12
- Algo: flatter | Updated 293/293 | Mean std_B: 186573.80
- Algo: flatter | Updated 293/293 | Mean std_B: 186180.41
Tour 1 | Time: 201.65s | Mean std_B: 186448.89 | Reduction Factor: 0.6888 | Prob: 0.2742
- Algo: flatter | Updated 247/293 | Mean std_B: 185874.63
- Algo: flatter | Updated 256/293 | Mean std_B: 185459.17
- Algo: flatter | Updated 244/293 | Mean std_B: 185070.83
- Algo: flatter | Updated 251/293 | Mean std_B: 185035.47
- Algo: flatter | Updated 254/293 | Mean std_B: 184879.18
- Algo: flatter | Updated 247/293 | Mean std_B: 185153.31
- Algo: flatter | Updated 246/293 | Mean std_B: 184571.31
- Algo: flatter | Updated 246/293 | Mean std_B: 185038.07
- Algo: flatter | Updated 254/293 | Mean std_B: 185099.36
- Algo: flatter | Updated 251/293 | Mean std_B: 184975.63
- Algo: flatter | Updated 251/293 | Mean std_B: 185693.13
- Algo: flatter | Updated 245/293 | Mean std_B: 185128.17
- Algo: flatter | Updated 262/293 | Mean std_B: 184531.24
- Algo: flatter | Updated 254/293 | Mean std_B: 184664.47
- Algo: flatter | Updated 264/293 | Mean std_B: 185257.71
- Algo: flatter | Updated 248/293 | Mean std_B: 184574.74
- Algo: flatter | Updated 247/293 | Mean std_B: 185606.83
- Algo: flatter | Updated 261/293 | Mean std_B: 185658.53
- Algo: flatter | Updated 255/293 | Mean std_B: 184126.06
- Algo: flatter | Updated 255/293 | Mean std_B: 185294.20
- Algo: flatter | Updated 243/293 | Mean std_B: 184105.54
- Algo: flatter | Updated 254/293 | Mean std_B: 185569.40
- Algo: flatter | Updated 249/293 | Mean std_B: 185241.89
- Algo: flatter | Updated 255/293 | Mean std_B: 185109.70
- Algo: flatter | Updated 250/293 | Mean std_B: 184886.46
- Algo: flatter | Updated 260/293 | Mean std_B: 185432.91
- Algo: flatter | Updated 257/293 | Mean std_B: 184945.84
- Algo: flatter | Updated 255/293 | Mean std_B: 186028.33
- Algo: flatter | Updated 280/293 | Mean std_B: 185024.58
- Algo: flatter | Updated 259/293 | Mean std_B: 185395.55
- Algo: flatter | Updated 261/293 | Mean std_B: 185569.54
- Algo: flatter | Updated 256/293 | Mean std_B: 186013.01
- Algo: flatter | Updated 254/293 | Mean std_B: 185756.70
- Algo: flatter | Updated 258/293 | Mean std_B: 185769.92
- Algo: flatter | Updated 260/293 | Mean std_B: 186016.91
- Algo: flatter | Updated 249/293 | Mean std_B: 184629.33
- Algo: flatter | Updated 257/293 | Mean std_B: 185191.32
- Algo: flatter | Updated 249/293 | Mean std_B: 185431.59
- Algo: flatter | Updated 249/293 | Mean std_B: 185006.03
- Algo: flatter | Updated 238/293 | Mean std_B: 185667.54
- Algo: flatter | Updated 247/293 | Mean std_B: 184187.67
- Algo: flatter | Updated 243/293 | Mean std_B: 184166.60
- Algo: flatter | Updated 247/293 | Mean std_B: 185099.99
- Algo: flatter | Updated 249/293 | Mean std_B: 185159.71
- Algo: flatter | Updated 246/293 | Mean std_B: 185262.24
- Algo: flatter | Updated 250/293 | Mean std_B: 184840.44
- Algo: flatter | Updated 252/293 | Mean std_B: 184585.12
- Algo: flatter | Updated 248/293 | Mean std_B: 184844.15
- Algo: flatter | Updated 243/293 | Mean std_B: 185057.37
- Algo: flatter | Updated 246/293 | Mean std_B: 185146.64
- Algo: flatter | Updated 247/293 | Mean std_B: 185556.78
- Algo: flatter | Updated 248/293 | Mean std_B: 184495.48
- Algo: flatter | Updated 255/293 | Mean std_B: 186253.03
- Algo: flatter | Updated 258/293 | Mean std_B: 186332.53
- Algo: flatter | Updated 249/293 | Mean std_B: 184569.20
- Algo: flatter | Updated 241/293 | Mean std_B: 184878.48
- Algo: flatter | Updated 245/293 | Mean std_B: 185374.95
- Algo: flatter | Updated 250/293 | Mean std_B: 184959.74
- Algo: flatter | Updated 255/293 | Mean std_B: 185113.50
- Algo: flatter | Updated 247/293 | Mean std_B: 185197.96
- Algo: flatter | Updated 247/293 | Mean std_B: 185326.96
- Algo: flatter | Updated 249/293 | Mean std_B: 186126.94
- Algo: flatter | Updated 257/293 | Mean std_B: 185086.80
Tour 2 | Time: 285.56s | Mean std_B: 185208.41 | Reduction Factor: 0.6840 | Prob: 0.2759
- Algo: flatter | Updated 172/293 | Mean std_B: 185647.72
- Algo: flatter | Updated 192/293 | Mean std_B: 185912.47
- Algo: flatter | Updated 184/293 | Mean std_B: 185489.64
- Algo: flatter | Updated 179/293 | Mean std_B: 186519.49
- Algo: flatter | Updated 183/293 | Mean std_B: 185477.14
- Algo: flatter | Updated 177/293 | Mean std_B: 185743.00
- Algo: flatter | Updated 181/293 | Mean std_B: 185494.01
- Algo: flatter | Updated 185/293 | Mean std_B: 186275.58
- Algo: flatter | Updated 189/293 | Mean std_B: 185670.72
- Algo: flatter | Updated 182/293 | Mean std_B: 186042.70
- Algo: flatter | Updated 185/293 | Mean std_B: 185676.08
- Algo: flatter | Updated 181/293 | Mean std_B: 185206.05
- Algo: flatter | Updated 175/293 | Mean std_B: 186636.35
- Algo: flatter | Updated 185/293 | Mean std_B: 186274.32
- Algo: flatter | Updated 187/293 | Mean std_B: 184997.93
- Algo: flatter | Updated 186/293 | Mean std_B: 185171.99
- Algo: flatter | Updated 181/293 | Mean std_B: 185620.09
- Algo: flatter | Updated 185/293 | Mean std_B: 185413.83
- Algo: flatter | Updated 184/293 | Mean std_B: 185247.77
- Algo: flatter | Updated 172/293 | Mean std_B: 185947.36
- Algo: flatter | Updated 188/293 | Mean std_B: 185428.03
- Algo: flatter | Updated 170/293 | Mean std_B: 184926.42
- Algo: flatter | Updated 191/293 | Mean std_B: 184897.93
- Algo: flatter | Updated 190/293 | Mean std_B: 185970.58
- Algo: flatter | Updated 197/293 | Mean std_B: 183932.28
- Algo: flatter | Updated 189/293 | Mean std_B: 184798.88
- Algo: flatter | Updated 194/293 | Mean std_B: 185908.36
- Algo: flatter | Updated 171/293 | Mean std_B: 186064.47
- Algo: flatter | Updated 183/293 | Mean std_B: 185646.14
- Algo: flatter | Updated 182/293 | Mean std_B: 185063.21
- Algo: flatter | Updated 171/293 | Mean std_B: 186261.20
- Algo: flatter | Updated 189/293 | Mean std_B: 186084.25
- Algo: flatter | Updated 171/293 | Mean std_B: 185480.62
- Algo: flatter | Updated 176/293 | Mean std_B: 186314.13
- Algo: flatter | Updated 171/293 | Mean std_B: 186299.75
- Algo: flatter | Updated 191/293 | Mean std_B: 186541.44
- Algo: flatter | Updated 188/293 | Mean std_B: 185531.26
- Algo: flatter | Updated 188/293 | Mean std_B: 185415.76
- Algo: flatter | Updated 192/293 | Mean std_B: 186762.62
- Algo: flatter | Updated 179/293 | Mean std_B: 185702.98
- Algo: flatter | Updated 182/293 | Mean std_B: 185783.21
- Algo: flatter | Updated 191/293 | Mean std_B: 185399.06
- Algo: flatter | Updated 175/293 | Mean std_B: 186197.51
- Algo: flatter | Updated 186/293 | Mean std_B: 186389.22
- Algo: flatter | Updated 176/293 | Mean std_B: 186620.69
- Algo: flatter | Updated 183/293 | Mean std_B: 184735.48
- Algo: flatter | Updated 179/293 | Mean std_B: 185480.49
- Algo: flatter | Updated 182/293 | Mean std_B: 185724.50
- Algo: flatter | Updated 181/293 | Mean std_B: 185858.93
- Algo: flatter | Updated 178/293 | Mean std_B: 185873.43
- Algo: flatter | Updated 187/293 | Mean std_B: 184573.15
- Algo: flatter | Updated 172/293 | Mean std_B: 185533.34
- Algo: flatter | Updated 186/293 | Mean std_B: 186139.53
- Algo: flatter | Updated 192/293 | Mean std_B: 186281.39
- Algo: flatter | Updated 192/293 | Mean std_B: 185090.14
- Algo: flatter | Updated 179/293 | Mean std_B: 185924.40
- Algo: flatter | Updated 192/293 | Mean std_B: 185499.85
- Algo: flatter | Updated 179/293 | Mean std_B: 186314.03
- Algo: flatter | Updated 195/293 | Mean std_B: 184989.27
- Algo: flatter | Updated 185/293 | Mean std_B: 185575.25
- Algo: flatter | Updated 189/293 | Mean std_B: 184534.67
- Algo: flatter | Updated 116/293 | Mean std_B: 186223.48
- Algo: flatter | Updated 121/293 | Mean std_B: 186393.23
- Algo: flatter | Updated 139/293 | Mean std_B: 185561.52
- Algo: flatter | Updated 120/293 | Mean std_B: 186124.04
- Algo: flatter | Updated 126/293 | Mean std_B: 185704.77
- Algo: flatter | Updated 182/293 | Mean std_B: 185745.09
- Algo: flatter | Updated 121/293 | Mean std_B: 186212.13
- Algo: flatter | Updated 124/293 | Mean std_B: 185449.09
- Algo: flatter | Updated 132/293 | Mean std_B: 185880.63
- Algo: flatter | Updated 122/293 | Mean std_B: 185901.51
- Algo: flatter | Updated 127/293 | Mean std_B: 185891.05
- Algo: flatter | Updated 124/293 | Mean std_B: 186184.13
- Algo: flatter | Updated 122/293 | Mean std_B: 185086.91
- Algo: flatter | Updated 123/293 | Mean std_B: 185975.72
- Algo: flatter | Updated 128/293 | Mean std_B: 186360.67
- Algo: flatter | Updated 115/293 | Mean std_B: 186243.65
- Algo: flatter | Updated 120/293 | Mean std_B: 186467.24
- Algo: flatter | Updated 121/293 | Mean std_B: 185600.84
- Algo: flatter | Updated 125/293 | Mean std_B: 186292.29
- Algo: flatter | Updated 125/293 | Mean std_B: 186228.74
- Algo: flatter | Updated 124/293 | Mean std_B: 186216.06
- Algo: flatter | Updated 126/293 | Mean std_B: 186409.13
- Algo: flatter | Updated 138/293 | Mean std_B: 185058.22
- Algo: flatter | Updated 127/293 | Mean std_B: 186174.54
- Algo: flatter | Updated 129/293 | Mean std_B: 185194.41
- Algo: flatter | Updated 133/293 | Mean std_B: 185620.82
- Algo: flatter | Updated 125/293 | Mean std_B: 186691.80
- Algo: flatter | Updated 120/293 | Mean std_B: 185980.32
- Algo: flatter | Updated 115/293 | Mean std_B: 187343.98
- Algo: flatter | Updated 121/293 | Mean std_B: 185946.57
- Algo: flatter | Updated 123/293 | Mean std_B: 185638.62
- Algo: flatter | Updated 123/293 | Mean std_B: 186192.56
- Algo: flatter | Updated 125/293 | Mean std_B: 186377.15
- Algo: flatter | Updated 110/293 | Mean std_B: 186345.67
- Algo: flatter | Updated 138/293 | Mean std_B: 185540.81
- Algo: flatter | Updated 120/293 | Mean std_B: 185700.59
- Algo: flatter | Updated 129/293 | Mean std_B: 186347.80
- Algo: flatter | Updated 123/293 | Mean std_B: 186088.64
- Algo: flatter | Updated 112/293 | Mean std_B: 186538.43
- Algo: flatter | Updated 132/293 | Mean std_B: 184775.75
- Algo: flatter | Updated 137/293 | Mean std_B: 184656.32
- Algo: flatter | Updated 181/293 | Mean std_B: 185256.52
- Algo: flatter | Updated 132/293 | Mean std_B: 186536.10
- Algo: flatter | Updated 126/293 | Mean std_B: 186303.73
- Algo: flatter | Updated 119/293 | Mean std_B: 186246.10
- Algo: flatter | Updated 103/293 | Mean std_B: 185714.81
- Algo: flatter | Updated 127/293 | Mean std_B: 185424.53
- Algo: flatter | Updated 126/293 | Mean std_B: 185748.59
- Algo: flatter | Updated 123/293 | Mean std_B: 186522.24
- Algo: flatter | Updated 126/293 | Mean std_B: 185787.34
- Algo: flatter | Updated 99/293 | Mean std_B: 187166.85
- Algo: flatter | Updated 118/293 | Mean std_B: 186714.53
- Algo: flatter | Updated 112/293 | Mean std_B: 186853.92
- Algo: flatter | Updated 112/293 | Mean std_B: 187188.43
- Algo: flatter | Updated 133/293 | Mean std_B: 185005.32
- Algo: flatter | Updated 136/293 | Mean std_B: 186107.68
- Algo: flatter | Updated 117/293 | Mean std_B: 185956.47
- Algo: flatter | Updated 143/293 | Mean std_B: 186130.06
- Algo: flatter | Updated 126/293 | Mean std_B: 186226.84
- Algo: flatter | Updated 121/293 | Mean std_B: 185916.88
- Algo: flatter | Updated 129/293 | Mean std_B: 186396.38
- Algo: flatter | Updated 131/293 | Mean std_B: 185162.16
- Algo: flatter | Updated 116/293 | Mean std_B: 186789.86
- Algo: flatter | Updated 108/293 | Mean std_B: 186462.50
- Algo: flatter | Updated 122/293 | Mean std_B: 185567.02
Tour 3 | Time: 412.76s | Mean std_B: 180143.99 | Reduction Factor: 0.6648 | Prob: 0.2834
- Algo: bkz2.0_20 | Updated 82/293 | Mean std_B: 187181.88
- Algo: bkz2.0_20 | Updated 90/293 | Mean std_B: 186518.90
- Algo: bkz2.0_20 | Updated 90/293 | Mean std_B: 186794.13
- Algo: bkz2.0_20 | Updated 99/293 | Mean std_B: 185317.78
- Algo: bkz2.0_20 | Updated 94/293 | Mean std_B: 186247.21
- Algo: bkz2.0_20 | Updated 87/293 | Mean std_B: 186967.98
- Algo: bkz2.0_20 | Updated 80/293 | Mean std_B: 187206.68
- Algo: bkz2.0_20 | Updated 84/293 | Mean std_B: 186414.50
- Algo: bkz2.0_20 | Updated 101/293 | Mean std_B: 186837.50
- Algo: bkz2.0_20 | Updated 101/293 | Mean std_B: 185979.77
- Algo: bkz2.0_20 | Updated 86/293 | Mean std_B: 186887.17
- Algo: bkz2.0_20 | Updated 90/293 | Mean std_B: 186824.74
- Algo: bkz2.0_20 | Updated 85/293 | Mean std_B: 187266.12
- Algo: bkz2.0_20 | Updated 85/293 | Mean std_B: 185959.20
- Algo: bkz2.0_20 | Updated 95/293 | Mean std_B: 185389.06
- Algo: bkz2.0_20 | Updated 83/293 | Mean std_B: 187855.16
- Algo: bkz2.0_20 | Updated 92/293 | Mean std_B: 186533.03
- Algo: bkz2.0_20 | Updated 79/293 | Mean std_B: 186853.82
- Algo: bkz2.0_20 | Updated 78/293 | Mean std_B: 186176.53
- Algo: bkz2.0_20 | Updated 81/293 | Mean std_B: 187611.12
- Algo: bkz2.0_20 | Updated 89/293 | Mean std_B: 186388.07
- Algo: bkz2.0_20 | Updated 91/293 | Mean std_B: 185611.29
- Algo: bkz2.0_20 | Updated 106/293 | Mean std_B: 184622.54
- Algo: bkz2.0_20 | Updated 97/293 | Mean std_B: 186166.45
- Algo: bkz2.0_20 | Updated 88/293 | Mean std_B: 185646.86
- Algo: bkz2.0_20 | Updated 88/293 | Mean std_B: 186823.21
- Algo: bkz2.0_20 | Updated 90/293 | Mean std_B: 186448.56
- Algo: bkz2.0_20 | Updated 70/293 | Mean std_B: 187285.52
- Algo: bkz2.0_20 | Updated 91/293 | Mean std_B: 186354.49
- Algo: bkz2.0_20 | Updated 85/293 | Mean std_B: 186733.21
- Algo: bkz2.0_20 | Updated 110/293 | Mean std_B: 185848.06
- Algo: bkz2.0_20 | Updated 85/293 | Mean std_B: 186771.62
- Algo: bkz2.0_20 | Updated 89/293 | Mean std_B: 186671.12
- Algo: bkz2.0_20 | Updated 89/293 | Mean std_B: 185874.86
- Algo: bkz2.0_20 | Updated 96/293 | Mean std_B: 185903.32
- Algo: bkz2.0_20 | Updated 83/293 | Mean std_B: 186849.69
- Algo: bkz2.0_20 | Updated 87/293 | Mean std_B: 186827.89
- Algo: bkz2.0_20 | Updated 72/293 | Mean std_B: 187636.98
- Algo: bkz2.0_20 | Updated 91/293 | Mean std_B: 186130.39
- Algo: bkz2.0_20 | Updated 79/293 | Mean std_B: 187508.34
- Algo: bkz2.0_20 | Updated 87/293 | Mean std_B: 186877.47
- Algo: bkz2.0_20 | Updated 77/293 | Mean std_B: 186458.59
- Algo: bkz2.0_20 | Updated 87/293 | Mean std_B: 186428.34
- Algo: bkz2.0_20 | Updated 90/293 | Mean std_B: 186063.91
- Algo: bkz2.0_20 | Updated 91/293 | Mean std_B: 185531.89
- Algo: bkz2.0_20 | Updated 78/293 | Mean std_B: 187251.74
- Algo: bkz2.0_20 | Updated 89/293 | Mean std_B: 186184.03
- Algo: bkz2.0_20 | Updated 88/293 | Mean std_B: 187032.43
- Algo: bkz2.0_20 | Updated 85/293 | Mean std_B: 186460.41
- Algo: bkz2.0_20 | Updated 83/293 | Mean std_B: 186468.14
- Algo: bkz2.0_20 | Updated 98/293 | Mean std_B: 186347.86
- Algo: bkz2.0_20 | Updated 106/293 | Mean std_B: 185397.84
- Algo: bkz2.0_20 | Updated 88/293 | Mean std_B: 185868.14
- Algo: bkz2.0_20 | Updated 93/293 | Mean std_B: 186684.04
- Algo: bkz2.0_20 | Updated 96/293 | Mean std_B: 186035.74
- Algo: bkz2.0_20 | Updated 87/293 | Mean std_B: 186823.78
- Algo: bkz2.0_20 | Updated 89/293 | Mean std_B: 186518.55
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
- Algo: bkz2.0_20 | Updated 91/293 | Mean std_B: 186631.05
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to ld
- Algo: bkz2.0_20 | Updated 83/293 | Mean std_B: 185806.31
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
- Algo: bkz2.0_20 | Updated 92/293 | Mean std_B: 186888.20
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to dd
- Algo: bkz2.0_20 | Updated 99/293 | Mean std_B: 185594.71
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
- Algo: bkz2.0_20 | Updated 94/293 | Mean std_B: 186821.01
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to ld
- Algo: bkz2.0_20 | Updated 87/293 | Mean std_B: 186370.66
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
