Parameters: {'n': 256, 'q': 6139999, 'k': 1, 'secret_type': 'binary', 'eta': 2, 'gaussian_std': 3, 'hw': -1, 'error_type': 'gaussian', 'num_gen': 4, 'add_noise': True, 'mod_q': True, 'seed': 42, 'approximation_std': 3, 'approximation_threshold': 0.01, 'save_to': '../data', 'float_type': 'd', 'matrix_config': 'dual', 'reduction_samples': None, 'reduction_resampling': True, 'min_samples': None, 'num_matrices': 63, 'reduction_max_size': 600, 'lookback': 3, 'warmup_steps': 5, 'flatter_alpha': 0.001, 'bkz_delta': 0.99, 'bkz_block_sizes': '20:40:10', 'use_polish': True, 'interleaved_steps': 0, 'penalty': 10, 'verbose': True, 'train_percentages': [0.1, 0.3, 0.6, 1.0], 'model': 'tukey', 'lr': 0.0001, 'c_factor': 1.0, 'epsilon': 1.1, 'max_iter': 15000, 'alpha': 0.0001, 'warm_start': False, 'fit_intercept': False, 'tol': 0.001, 'use_ransac': False, 'residual_factor': 1.5, 'max_trials': 100, 'reduction_factor': None}
Arguments: {'num_attacks': 1, 'attack_strategy': 'hour', 'attack_every': 12, 'save_strategy': 'hour', 'save_every': 12, 'stop_strategy': 'hour', 'stop_after': 40, 'save_at_the_end': True, 'reload': False, 'reload_from': None, 'train_secret_types': ['binary'], 'reload_from_salsa': 1.0, 'num_training_repeats': 10, 'hw_range': None}
Attacking 63 matrices using 64 threads.
- Algo: flatter | Updated 491/491 | Mean std_B: 5567926.90
- Algo: flatter | Updated 491/491 | Mean std_B: 5542693.89
- Algo: flatter | Updated 497/497 | Mean std_B: 5275934.70
- Algo: flatter | Updated 498/498 | Mean std_B: 5323429.38
- Algo: flatter | Updated 491/491 | Mean std_B: 5520870.12
- Algo: flatter | Updated 499/499 | Mean std_B: 5286844.57
- Algo: flatter | Updated 497/497 | Mean std_B: 5294928.56
- Algo: flatter | Updated 499/499 | Mean std_B: 5158495.47
- Algo: flatter | Updated 500/500 | Mean std_B: 5197777.29
- Algo: flatter | Updated 499/499 | Mean std_B: 5221071.79
- Algo: flatter | Updated 499/499 | Mean std_B: 5200413.92
- Algo: flatter | Updated 497/497 | Mean std_B: 5300019.59
- Algo: flatter | Updated 498/498 | Mean std_B: 5228883.36
- Algo: flatter | Updated 500/500 | Mean std_B: 5212920.66
- Algo: flatter | Updated 496/496 | Mean std_B: 5396041.10
- Algo: flatter | Updated 499/499 | Mean std_B: 5247001.60
- Algo: flatter | Updated 498/498 | Mean std_B: 5296573.25
- Algo: flatter | Updated 499/499 | Mean std_B: 5281115.87
- Algo: flatter | Updated 501/501 | Mean std_B: 5147391.15
- Algo: flatter | Updated 501/501 | Mean std_B: 5160200.05
- Algo: flatter | Updated 495/495 | Mean std_B: 5416688.73
- Algo: flatter | Updated 498/498 | Mean std_B: 5250290.81
- Algo: flatter | Updated 498/498 | Mean std_B: 5311410.75
- Algo: flatter | Updated 499/499 | Mean std_B: 5229680.31
- Algo: flatter | Updated 499/499 | Mean std_B: 5164041.57
- Algo: flatter | Updated 491/491 | Mean std_B: 5586633.54
- Algo: flatter | Updated 500/500 | Mean std_B: 5193546.84
- Algo: flatter | Updated 498/498 | Mean std_B: 5332731.10
- Algo: flatter | Updated 500/500 | Mean std_B: 5185827.20
- Algo: flatter | Updated 497/497 | Mean std_B: 5262570.84
- Algo: flatter | Updated 500/500 | Mean std_B: 5221842.82
- Algo: flatter | Updated 497/497 | Mean std_B: 5355513.88
- Algo: flatter | Updated 500/500 | Mean std_B: 5193866.77
- Algo: flatter | Updated 497/497 | Mean std_B: 5371961.35
- Algo: flatter | Updated 498/498 | Mean std_B: 5283148.49
- Algo: flatter | Updated 499/499 | Mean std_B: 5266061.22
- Algo: flatter | Updated 500/500 | Mean std_B: 5236830.93
- Algo: flatter | Updated 500/500 | Mean std_B: 5167061.25
- Algo: flatter | Updated 500/500 | Mean std_B: 5163101.25
- Algo: flatter | Updated 499/499 | Mean std_B: 5210963.61
Tour 1 | Time: 2421.44s | Mean std_B: 5322341.83 | Reduction Factor: 0.3703 | Prob: 0.4359
- Algo: flatter | Updated 189/500 | Mean std_B: 6098306.66
- Algo: flatter | Updated 208/491 | Mean std_B: 6351387.88
- Algo: flatter | Updated 223/491 | Mean std_B: 6301273.69
- Algo: flatter | Updated 191/500 | Mean std_B: 6066519.66
- Algo: flatter | Updated 225/491 | Mean std_B: 6321764.82
- Algo: flatter | Updated 194/496 | Mean std_B: 6266124.72
- Algo: flatter | Updated 207/495 | Mean std_B: 6230934.82
- Algo: flatter | Updated 188/500 | Mean std_B: 6104272.30
- Algo: flatter | Updated 199/496 | Mean std_B: 6202556.70
- Algo: flatter | Updated 197/497 | Mean std_B: 6202439.95
- Algo: flatter | Updated 251/491 | Mean std_B: 6231453.26
- Algo: flatter | Updated 184/500 | Mean std_B: 6186906.54
- Algo: flatter | Updated 196/497 | Mean std_B: 6230672.36
- Algo: flatter | Updated 195/496 | Mean std_B: 6236289.63
- Algo: flatter | Updated 178/499 | Mean std_B: 6141457.07
- Algo: flatter | Updated 207/497 | Mean std_B: 6036503.84
- Algo: flatter | Updated 195/497 | Mean std_B: 6103068.64
- Algo: flatter | Updated 191/499 | Mean std_B: 6112539.38
- Algo: flatter | Updated 233/491 | Mean std_B: 6255586.75
- Algo: flatter | Updated 208/498 | Mean std_B: 6147030.11
- Algo: flatter | Updated 196/498 | Mean std_B: 6168325.39
- Algo: flatter | Updated 231/491 | Mean std_B: 6262565.29
- Algo: flatter | Updated 206/500 | Mean std_B: 6062965.24
- Algo: flatter | Updated 214/496 | Mean std_B: 6255044.03
- Algo: flatter | Updated 195/498 | Mean std_B: 6100636.71
- Algo: flatter | Updated 180/500 | Mean std_B: 6258296.40
- Algo: flatter | Updated 192/497 | Mean std_B: 6159172.77
- Algo: flatter | Updated 214/496 | Mean std_B: 6130591.79
- Algo: flatter | Updated 184/499 | Mean std_B: 6226922.56
- Algo: flatter | Updated 227/491 | Mean std_B: 6202164.79
- Algo: flatter | Updated 216/497 | Mean std_B: 6083897.30
- Algo: flatter | Updated 187/499 | Mean std_B: 6149242.36
- Algo: flatter | Updated 225/495 | Mean std_B: 6164545.53
- Algo: flatter | Updated 189/493 | Mean std_B: 6398993.89
- Algo: flatter | Updated 200/499 | Mean std_B: 6313714.23
- Algo: flatter | Updated 181/499 | Mean std_B: 6129196.53
- Algo: flatter | Updated 178/499 | Mean std_B: 6204776.41
- Algo: flatter | Updated 194/497 | Mean std_B: 6106565.92
- Algo: flatter | Updated 187/499 | Mean std_B: 6032786.05
- Algo: flatter | Updated 214/500 | Mean std_B: 6036636.11
- Algo: flatter | Updated 206/496 | Mean std_B: 6235944.00
- Algo: flatter | Updated 206/500 | Mean std_B: 6101450.86
- Algo: flatter | Updated 215/495 | Mean std_B: 6199000.63
- Algo: flatter | Updated 192/497 | Mean std_B: 6179347.85
- Algo: flatter | Updated 208/498 | Mean std_B: 6092925.32
- Algo: flatter | Updated 178/501 | Mean std_B: 6003543.70
- Algo: flatter | Updated 211/491 | Mean std_B: 6337371.73
- Algo: flatter | Updated 187/500 | Mean std_B: 6150196.80
- Algo: flatter | Updated 195/498 | Mean std_B: 6130575.41
- Algo: flatter | Updated 187/498 | Mean std_B: 6147823.83
- Algo: flatter | Updated 191/498 | Mean std_B: 6214443.31
- Algo: flatter | Updated 224/491 | Mean std_B: 6322574.39
- Algo: flatter | Updated 203/498 | Mean std_B: 6344363.80
- Algo: flatter | Updated 169/499 | Mean std_B: 6211669.61
- Algo: flatter | Updated 190/498 | Mean std_B: 6265319.76
- Algo: flatter | Updated 196/497 | Mean std_B: 6219813.87
- Algo: flatter | Updated 236/491 | Mean std_B: 6221647.30
- Algo: flatter | Updated 184/499 | Mean std_B: 6197756.85
- Algo: flatter | Updated 183/499 | Mean std_B: 6217820.52
- Algo: flatter | Updated 209/499 | Mean std_B: 6055255.15
- Algo: flatter | Updated 189/500 | Mean std_B: 6056794.18
- Algo: flatter | Updated 181/500 | Mean std_B: 6141613.00
- Algo: flatter | Updated 174/501 | Mean std_B: 6032790.81
Tour 2 | Time: 2624.05s | Mean std_B: 5340945.26 | Reduction Factor: 0.3704 | Prob: 0.4346
- Algo: flatter | Updated 48/491 | Mean std_B: 6477185.71
- Algo: flatter | Updated 45/500 | Mean std_B: 6275458.09
- Algo: flatter | Updated 57/499 | Mean std_B: 6187240.06
- Algo: flatter | Updated 37/498 | Mean std_B: 6397253.24
- Algo: flatter | Updated 35/498 | Mean std_B: 6419406.07
- Algo: flatter | Updated 34/493 | Mean std_B: 6569102.14
- Algo: flatter | Updated 40/500 | Mean std_B: 6364677.24
- Algo: flatter | Updated 42/500 | Mean std_B: 6363910.13
- Algo: flatter | Updated 56/499 | Mean std_B: 6366979.56
- Algo: flatter | Updated 39/497 | Mean std_B: 6486172.97
- Algo: flatter | Updated 38/500 | Mean std_B: 6384531.36
- Algo: flatter | Updated 58/498 | Mean std_B: 6363139.69
- Algo: flatter | Updated 45/499 | Mean std_B: 6333786.75
- Algo: flatter | Updated 30/491 | Mean std_B: 6508036.07
- Algo: flatter | Updated 40/499 | Mean std_B: 6368396.74
- Algo: flatter | Updated 42/496 | Mean std_B: 6379936.90
- Algo: flatter | Updated 36/491 | Mean std_B: 6736544.22
- Algo: flatter | Updated 39/496 | Mean std_B: 6543780.71
- Algo: flatter | Updated 42/498 | Mean std_B: 6459923.73
- Algo: flatter | Updated 44/498 | Mean std_B: 6592363.07
- Algo: flatter | Updated 40/500 | Mean std_B: 6264963.91
- Algo: flatter | Updated 50/500 | Mean std_B: 6423215.69
- Algo: flatter | Updated 38/496 | Mean std_B: 6453711.58
- Algo: flatter | Updated 30/497 | Mean std_B: 6431610.01
- Algo: flatter | Updated 42/498 | Mean std_B: 6396528.86
- Algo: flatter | Updated 44/500 | Mean std_B: 6353182.71
- Algo: flatter | Updated 44/499 | Mean std_B: 6504747.77
- Algo: flatter | Updated 37/497 | Mean std_B: 6489446.74
- Algo: flatter | Updated 38/491 | Mean std_B: 6515615.46
- Algo: flatter | Updated 38/501 | Mean std_B: 6402142.73
- Algo: flatter | Updated 25/499 | Mean std_B: 6516021.58
- Algo: flatter | Updated 33/496 | Mean std_B: 6428624.47
- Algo: flatter | Updated 38/496 | Mean std_B: 6434286.19
- Algo: flatter | Updated 32/497 | Mean std_B: 6545041.03
- Algo: flatter | Updated 39/498 | Mean std_B: 6347455.64
- Algo: flatter | Updated 36/497 | Mean std_B: 6465240.36
- Algo: flatter | Updated 41/497 | Mean std_B: 6338602.96
- Algo: flatter | Updated 41/499 | Mean std_B: 6292297.86
- Algo: flatter | Updated 31/499 | Mean std_B: 6305175.45
- Algo: flatter | Updated 43/498 | Mean std_B: 6374211.78
- Algo: flatter | Updated 46/499 | Mean std_B: 6401471.19
- Algo: flatter | Updated 49/500 | Mean std_B: 6247301.02
- Algo: flatter | Updated 39/491 | Mean std_B: 6617815.73
- Algo: flatter | Updated 42/491 | Mean std_B: 6595330.72
- Algo: flatter | Updated 37/495 | Mean std_B: 6532951.10
- Algo: flatter | Updated 35/499 | Mean std_B: 6482384.29
- Algo: flatter | Updated 36/491 | Mean std_B: 6645271.56
- Algo: flatter | Updated 34/497 | Mean std_B: 6514899.60
- Algo: flatter | Updated 41/491 | Mean std_B: 6669836.78
- Algo: flatter | Updated 52/500 | Mean std_B: 6473563.04
- Algo: flatter | Updated 44/491 | Mean std_B: 6572656.90
- Algo: flatter | Updated 39/495 | Mean std_B: 6418329.90
- Algo: flatter | Updated 31/500 | Mean std_B: 6393594.05
- Algo: flatter | Updated 36/491 | Mean std_B: 6514199.95
- Algo: flatter | Updated 41/500 | Mean std_B: 6365731.45
- Algo: flatter | Updated 30/495 | Mean std_B: 6496206.78
- Algo: flatter | Updated 43/497 | Mean std_B: 6527370.53
- Algo: flatter | Updated 34/499 | Mean std_B: 6461557.29
- Algo: flatter | Updated 37/500 | Mean std_B: 6328693.03
- Algo: flatter | Updated 46/497 | Mean std_B: 6549744.77
- Algo: flatter | Updated 43/498 | Mean std_B: 6458800.78
- Algo: flatter | Updated 32/497 | Mean std_B: 6375063.86
- Algo: flatter | Updated 26/499 | Mean std_B: 6516994.53
- Algo: flatter | Updated 27/500 | Mean std_B: 6609438.96
Tour 3 | Time: 2844.19s | Mean std_B: 5317175.22 | Reduction Factor: 0.3688 | Prob: 0.4363
- Algo: flatter | Updated 32/491 | Mean std_B: 6744033.16
- Algo: flatter | Updated 39/491 | Mean std_B: 6563208.40
- Algo: flatter | Updated 20/491 | Mean std_B: 6667158.12
- Algo: flatter | Updated 36/500 | Mean std_B: 6603378.69
- Algo: flatter | Updated 33/491 | Mean std_B: 6656452.51
- Algo: flatter | Updated 24/499 | Mean std_B: 6722579.13
- Algo: flatter | Updated 29/498 | Mean std_B: 6905588.16
- Algo: flatter | Updated 33/496 | Mean std_B: 6817003.93
- Algo: flatter | Updated 16/493 | Mean std_B: 6885053.60
- Algo: flatter | Updated 24/497 | Mean std_B: 6575683.18
- Algo: flatter | Updated 38/499 | Mean std_B: 6562206.27
- Algo: flatter | Updated 22/496 | Mean std_B: 6785430.24
- Algo: flatter | Updated 46/500 | Mean std_B: 6490908.67
- Algo: flatter | Updated 29/497 | Mean std_B: 6855062.43
- Algo: flatter | Updated 26/498 | Mean std_B: 6721912.85
- Algo: flatter | Updated 23/498 | Mean std_B: 6601121.61
- Algo: flatter | Updated 35/496 | Mean std_B: 6646500.32
- Algo: flatter | Updated 42/499 | Mean std_B: 6672749.02
- Algo: flatter | Updated 27/491 | Mean std_B: 6884949.73
- Algo: flatter | Updated 27/500 | Mean std_B: 6615011.55
- Algo: flatter | Updated 25/491 | Mean std_B: 6803009.31
- Algo: flatter | Updated 42/498 | Mean std_B: 6515460.85
- Algo: flatter | Updated 36/500 | Mean std_B: 6420817.26
- Algo: flatter | Updated 28/498 | Mean std_B: 6669784.23
- Algo: flatter | Updated 26/498 | Mean std_B: 6594261.73
- Algo: flatter | Updated 41/499 | Mean std_B: 6479898.21
- Algo: flatter | Updated 32/499 | Mean std_B: 6547542.67
- Algo: flatter | Updated 33/497 | Mean std_B: 6587946.95
- Algo: flatter | Updated 11/499 | Mean std_B: 6799180.69
- Algo: flatter | Updated 31/497 | Mean std_B: 6690669.98
- Algo: flatter | Updated 40/500 | Mean std_B: 6645825.29
- Algo: flatter | Updated 20/500 | Mean std_B: 6515800.80
- Algo: flatter | Updated 22/491 | Mean std_B: 6649349.65
- Algo: flatter | Updated 28/500 | Mean std_B: 6676354.12
- Algo: flatter | Updated 31/497 | Mean std_B: 6578226.22
- Algo: flatter | Updated 30/495 | Mean std_B: 6674610.40
- Algo: flatter | Updated 32/498 | Mean std_B: 6598590.83
- Algo: flatter | Updated 15/499 | Mean std_B: 6604662.31
- Algo: flatter | Updated 36/497 | Mean std_B: 6496021.80
- Algo: flatter | Updated 31/501 | Mean std_B: 6492120.70
- Algo: flatter | Updated 21/497 | Mean std_B: 6722074.86
- Algo: flatter | Updated 26/497 | Mean std_B: 6711026.14
- Algo: flatter | Updated 30/491 | Mean std_B: 6817588.78
- Algo: flatter | Updated 29/496 | Mean std_B: 6673070.30
- Algo: flatter | Updated 29/495 | Mean std_B: 6751548.19
- Algo: flatter | Updated 31/499 | Mean std_B: 6514900.81
- Algo: bkz2.0_20 | Updated 23/500 | Mean std_B: 6733001.72
- Algo: flatter | Updated 29/499 | Mean std_B: 6502687.48
- Algo: bkz2.0_20 | Updated 31/491 | Mean std_B: 6832427.15
- Algo: bkz2.0_20 | Updated 37/499 | Mean std_B: 6610074.89
- Algo: flatter | Updated 62/491 | Mean std_B: 6418599.57
- Algo: flatter | Updated 22/499 | Mean std_B: 6319470.17
- Algo: flatter | Updated 45/500 | Mean std_B: 6066777.35
- Algo: flatter | Updated 29/500 | Mean std_B: 6208557.61
- Algo: flatter | Updated 36/495 | Mean std_B: 6396962.21
- Algo: flatter | Updated 51/497 | Mean std_B: 6203015.80
- Algo: flatter | Updated 46/498 | Mean std_B: 6256404.25
- Algo: flatter | Updated 33/500 | Mean std_B: 6122737.09
- Algo: flatter | Updated 49/497 | Mean std_B: 6261011.90
- Algo: flatter | Updated 35/499 | Mean std_B: 6351515.34
- Algo: flatter | Updated 36/501 | Mean std_B: 6116758.14
- Algo: flatter | Updated 35/498 | Mean std_B: 6337916.12
- Algo: flatter | Updated 36/491 | Mean std_B: 6453554.42
- Algo: bkz2.0_20 | Updated 38/498 | Mean std_B: 6309514.09
- Algo: flatter | Updated 49/496 | Mean std_B: 6299463.39
- Algo: bkz2.0_20 | Updated 32/500 | Mean std_B: 6228731.15
- Algo: flatter | Updated 22/500 | Mean std_B: 6302708.07
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to qd
- Algo: bkz2.0_20 | Updated 191/500 | Mean std_B: 5553299.54
Tour 4 | Time: 4349.06s | Mean std_B: 5298118.78 | Reduction Factor: 0.3674 | Prob: 0.4377
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to qd
- Algo: bkz2.0_20 | Updated 13/498 | Mean std_B: 6709859.33
- Algo: bkz2.0_20 | Updated 16/500 | Mean std_B: 6329218.81
- Algo: bkz2.0_20 | Updated 26/497 | Mean std_B: 6913710.17
- Algo: bkz2.0_20 | Updated 31/499 | Mean std_B: 6735718.22
- Algo: bkz2.0_20 | Updated 19/500 | Mean std_B: 6730105.37
- Algo: bkz2.0_20 | Updated 30/499 | Mean std_B: 6708383.30
- Algo: bkz2.0_20 | Updated 23/497 | Mean std_B: 6744413.71
- Algo: bkz2.0_20 | Updated 21/497 | Mean std_B: 6767627.40
- Algo: bkz2.0_20 | Updated 34/491 | Mean std_B: 6853631.32
- Algo: bkz2.0_20 | Updated 20/501 | Mean std_B: 6544604.88
- Algo: bkz2.0_20 | Updated 28/491 | Mean std_B: 6649039.30
- Algo: bkz2.0_20 | Updated 35/499 | Mean std_B: 6786453.35
- Algo: bkz2.0_20 | Updated 15/493 | Mean std_B: 6989296.68
- Algo: bkz2.0_20 | Updated 29/500 | Mean std_B: 6781168.83
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to qd
- Algo: bkz2.0_20 | Updated 19/498 | Mean std_B: 6416184.90
- Algo: bkz2.0_20 | Updated 22/499 | Mean std_B: 6558784.72
- Algo: bkz2.0_20 | Updated 25/496 | Mean std_B: 6537193.11
- Algo: bkz2.0_20 | Updated 34/498 | Mean std_B: 6499849.39
- Algo: bkz2.0_20 | Updated 22/499 | Mean std_B: 6487682.18
- Algo: bkz2.0_20 | Updated 14/497 | Mean std_B: 6529568.48
- Algo: bkz2.0_20 | Updated 26/497 | Mean std_B: 6436056.16
- Algo: bkz2.0_20 | Updated 28/500 | Mean std_B: 6358097.06
- Algo: bkz2.0_20 | Updated 22/495 | Mean std_B: 6688294.41
- Algo: bkz2.0_20 | Updated 9/491 | Mean std_B: 6649741.14
- Algo: bkz2.0_20 | Updated 21/500 | Mean std_B: 6321585.62
- Algo: bkz2.0_20 | Updated 12/500 | Mean std_B: 6561374.82
- Algo: bkz2.0_20 | Updated 194/500 | Mean std_B: 5553662.23
- Algo: bkz2.0_20 | Updated 60/498 | Mean std_B: 6047918.03
- Algo: bkz2.0_20 | Updated 33/499 | Mean std_B: 6113432.03
- Algo: bkz2.0_20 | Updated 9/499 | Mean std_B: 6206048.33
- Algo: bkz2.0_20 | Updated 40/491 | Mean std_B: 6346452.78
- Algo: bkz2.0_20 | Updated 27/500 | Mean std_B: 6189088.39
- Algo: bkz2.0_20 | Updated 27/501 | Mean std_B: 6015201.04
- Algo: bkz2.0_20 | Updated 38/491 | Mean std_B: 6416276.53
- Algo: bkz2.0_20 | Updated 28/496 | Mean std_B: 6353674.94
- Algo: bkz2.0_20 | Updated 36/491 | Mean std_B: 6369589.28
- Algo: bkz2.0_20 | Updated 25/498 | Mean std_B: 6443848.69
- Algo: bkz2.0_20 | Updated 30/495 | Mean std_B: 6474440.84
- Algo: bkz2.0_20 | Updated 53/496 | Mean std_B: 6167982.95
- Algo: bkz2.0_20 | Updated 27/496 | Mean std_B: 6339817.16
- Algo: bkz2.0_20 | Updated 26/499 | Mean std_B: 6278519.13
- Algo: bkz2.0_20 | Updated 33/498 | Mean std_B: 6135288.49
- Algo: bkz2.0_20 | Updated 24/498 | Mean std_B: 6285806.73
- Algo: bkz2.0_20 | Updated 194/498 | Mean std_B: 5679456.97
- Algo: bkz2.0_20 | Updated 35/497 | Mean std_B: 6270100.89
- Algo: bkz2.0_20 | Updated 36/498 | Mean std_B: 6287492.44
- Algo: bkz2.0_20 | Updated 42/499 | Mean std_B: 6133444.10
- Algo: bkz2.0_20 | Updated 35/500 | Mean std_B: 6142735.30
- Algo: bkz2.0_20 | Updated 40/491 | Mean std_B: 6288600.67
- Algo: bkz2.0_20 | Updated 17/495 | Mean std_B: 6392222.32
- Algo: bkz2.0_20 | Updated 48/499 | Mean std_B: 6123759.56
- Algo: bkz2.0_20 | Updated 51/491 | Mean std_B: 6240394.53
- Algo: bkz2.0_20 | Updated 47/491 | Mean std_B: 6315562.06
- Algo: bkz2.0_20 | Updated 34/497 | Mean std_B: 6148838.26
- Algo: bkz2.0_20 | Updated 36/500 | Mean std_B: 6096964.23
- Algo: bkz2.0_20 | Updated 33/497 | Mean std_B: 6255233.08
- Algo: bkz2.0_20 | Updated 11/499 | Mean std_B: 6436984.87
- Algo: bkz2.0_20 | Updated 37/497 | Mean std_B: 6114827.96
- Algo: bkz2.0_20 | Updated 78/500 | Mean std_B: 5547566.96
- Algo: bkz2.0_20 | Updated 20/496 | Mean std_B: 6544440.50
- Algo: bkz2.0_20 | Updated 44/497 | Mean std_B: 6116620.76
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to qd
- Algo: bkz2.0_20 | Updated 228/494 | Mean std_B: 5828718.56
- Algo: bkz2.0_20 | Updated 139/501 | Mean std_B: 5519090.94
- Algo: bkz2.0_20 | Updated 188/500 | Mean std_B: 5527936.77
- Algo: bkz2.0_20 | Updated 130/498 | Mean std_B: 5655417.60
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to qd
b'infinite loop in babai'
Upgrading float type to qd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
- Algo: bkz2.0_20 | Updated 232/492 | Mean std_B: 5834707.65
- Algo: bkz2.0_20 | Updated 207/494 | Mean std_B: 5798745.00
- Algo: bkz2.0_20 | Updated 221/500 | Mean std_B: 5544601.15
- Algo: bkz2.0_20 | Updated 91/500 | Mean std_B: 5529706.52
- Algo: bkz2.0_20 | Updated 158/493 | Mean std_B: 5794794.57
Tour 5 | Time: 6044.66s | Mean std_B: 5271519.84 | Reduction Factor: 0.3654 | Prob: 0.4397
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to qd
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to qd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to qd
b'infinite loop in babai'
Upgrading float type to qd
b'infinite loop in babai'
Upgrading float type to ld
b'infinite loop in babai'
Upgrading float type to dd
b'infinite loop in babai'
Upgrading float type to qd
b'infinite loop in babai'
Upgrading float type to qd
