Parameters: {'n': 256, 'q': 179067461, 'k': 2, 'secret_type': 'cbd', 'eta': 2, 'gaussian_std': 3, 'hw': -1, 'error_type': 'cbd', 'num_gen': 4, 'add_noise': True, 'mod_q': True, 'seed': 42, 'approximation_std': 3, 'approximation_threshold': 0.01, 'save_to': '../data', 'float_type': 'qd', 'matrix_config': 'dual', 'reduction_samples': 448, 'reduction_resampling': True, 'min_samples': None, 'num_matrices': 63, 'reduction_max_size': 1500, 'lookback': 3, 'warmup_steps': 10, 'flatter_alpha': 0.001, 'bkz_delta': 0.99, 'bkz_block_sizes': '20:40:10', 'use_polish': True, 'interleaved_steps': 0, 'penalty': 4, 'verbose': True, 'train_percentages': [0.1, 0.3, 0.6, 1.0], 'model': 'tukey', 'lr': 0.0001, 'c_factor': 1.0, 'epsilon': 1.1, 'max_iter': 15000, 'alpha': 0.0001, 'warm_start': False, 'fit_intercept': False, 'tol': 0.001, 'use_ransac': False, 'residual_factor': 1.5, 'max_trials': 100}
Arguments: {'num_attacks': 1, 'attack_strategy': 'no', 'attack_every': 0, 'save_strategy': 'hour', 'save_every': 40, 'stop_strategy': 'hour', 'stop_after': 46, 'save_at_the_end': True, 'reload': False, 'reload_from': None, 'train_secret_types': ['cbd'], 'reload_from_salsa': None, 'num_training_repeats': 10, 'hw_range': None}
Attacking 63 matrices using 64 threads.
- Algo: flatter | Updated 720/720 | Mean std_B: 803778912.04
- Algo: flatter | Updated 720/720 | Mean std_B: 803114710.64
- Algo: flatter | Updated 720/720 | Mean std_B: 802600311.46
- Algo: flatter | Updated 720/720 | Mean std_B: 803054062.21
- Algo: flatter | Updated 720/720 | Mean std_B: 803708542.00
- Algo: flatter | Updated 720/720 | Mean std_B: 802677652.71
- Algo: flatter | Updated 720/720 | Mean std_B: 803544416.81
- Algo: flatter | Updated 720/720 | Mean std_B: 803600644.54
Tour 1 | Time: 10829.30s | Mean std_B: 803104535.73 | Reduction Factor: 0.6884 | Prob: 0.0888
- Algo: flatter | Updated 683/720 | Mean std_B: 804043552.27
- Algo: flatter | Updated 684/720 | Mean std_B: 806104466.33
- Algo: flatter | Updated 687/720 | Mean std_B: 806586997.96
- Algo: flatter | Updated 684/720 | Mean std_B: 805393726.41
- Algo: flatter | Updated 690/720 | Mean std_B: 808050971.65
- Algo: flatter | Updated 696/720 | Mean std_B: 806970115.31
- Algo: flatter | Updated 688/720 | Mean std_B: 805974874.64
- Algo: flatter | Updated 691/720 | Mean std_B: 806720404.71
- Algo: flatter | Updated 694/720 | Mean std_B: 805819827.77
- Algo: flatter | Updated 693/720 | Mean std_B: 805069018.31
- Algo: flatter | Updated 689/720 | Mean std_B: 805995241.46
- Algo: flatter | Updated 679/720 | Mean std_B: 804270084.16
- Algo: flatter | Updated 680/720 | Mean std_B: 807254199.87
- Algo: flatter | Updated 695/720 | Mean std_B: 807364098.18
- Algo: flatter | Updated 685/720 | Mean std_B: 806599839.78
- Algo: flatter | Updated 686/720 | Mean std_B: 806118551.96
- Algo: flatter | Updated 683/720 | Mean std_B: 806719469.13
- Algo: flatter | Updated 689/720 | Mean std_B: 807114322.88
- Algo: flatter | Updated 690/720 | Mean std_B: 804247675.15
- Algo: flatter | Updated 685/720 | Mean std_B: 806771788.86
- Algo: flatter | Updated 679/720 | Mean std_B: 806063506.54
- Algo: flatter | Updated 679/720 | Mean std_B: 803961463.44
- Algo: flatter | Updated 684/720 | Mean std_B: 804044893.44
- Algo: flatter | Updated 679/720 | Mean std_B: 806493476.22
- Algo: flatter | Updated 686/720 | Mean std_B: 804622770.21
- Algo: flatter | Updated 687/720 | Mean std_B: 806887765.56
- Algo: flatter | Updated 690/720 | Mean std_B: 806974157.34
- Algo: flatter | Updated 694/720 | Mean std_B: 804336048.82
- Algo: flatter | Updated 685/720 | Mean std_B: 806399456.66
- Algo: flatter | Updated 683/720 | Mean std_B: 805326013.88
- Algo: flatter | Updated 678/720 | Mean std_B: 805983854.70
- Algo: flatter | Updated 693/720 | Mean std_B: 806833992.77
- Algo: flatter | Updated 688/720 | Mean std_B: 805289001.18
- Algo: flatter | Updated 689/720 | Mean std_B: 805529699.65
- Algo: flatter | Updated 694/720 | Mean std_B: 807108602.89
- Algo: flatter | Updated 686/720 | Mean std_B: 807688101.23
- Algo: flatter | Updated 691/720 | Mean std_B: 805958681.00
- Algo: flatter | Updated 679/720 | Mean std_B: 802937422.54
- Algo: flatter | Updated 685/720 | Mean std_B: 804835044.29
- Algo: flatter | Updated 683/720 | Mean std_B: 805517916.63
- Algo: flatter | Updated 683/720 | Mean std_B: 806540723.28
- Algo: flatter | Updated 682/720 | Mean std_B: 804090406.57
- Algo: flatter | Updated 686/720 | Mean std_B: 805664450.90
- Algo: flatter | Updated 673/720 | Mean std_B: 804181327.23
- Algo: flatter | Updated 677/720 | Mean std_B: 805148044.49
- Algo: flatter | Updated 683/720 | Mean std_B: 807194328.40
- Algo: flatter | Updated 686/720 | Mean std_B: 806274129.80
- Algo: flatter | Updated 686/720 | Mean std_B: 806035638.20
- Algo: flatter | Updated 681/720 | Mean std_B: 804457830.38
- Algo: flatter | Updated 687/720 | Mean std_B: 806003812.21
- Algo: flatter | Updated 681/720 | Mean std_B: 805507476.66
- Algo: flatter | Updated 694/720 | Mean std_B: 807474671.21
- Algo: flatter | Updated 677/720 | Mean std_B: 804238672.32
- Algo: flatter | Updated 685/720 | Mean std_B: 805148425.41
- Algo: flatter | Updated 685/720 | Mean std_B: 806077062.32
- Algo: flatter | Updated 682/720 | Mean std_B: 804197283.30
- Algo: flatter | Updated 687/720 | Mean std_B: 806210913.07
- Algo: flatter | Updated 681/720 | Mean std_B: 806019464.47
- Algo: flatter | Updated 688/720 | Mean std_B: 808460255.74
- Algo: flatter | Updated 683/720 | Mean std_B: 805546620.75
- Algo: flatter | Updated 692/720 | Mean std_B: 803971072.36
- Algo: flatter | Updated 686/720 | Mean std_B: 807559417.97
- Algo: flatter | Updated 679/720 | Mean std_B: 806179787.99
Tour 2 | Time: 12953.06s | Mean std_B: 805577819.71 | Reduction Factor: 0.6904 | Prob: 0.0885
- Algo: flatter | Updated 429/720 | Mean std_B: 822753906.22
- Algo: flatter | Updated 502/720 | Mean std_B: 816688446.97
- Algo: flatter | Updated 486/720 | Mean std_B: 813877019.06
- Algo: flatter | Updated 510/720 | Mean std_B: 814826699.71
- Algo: flatter | Updated 498/720 | Mean std_B: 814854317.89
- Algo: flatter | Updated 493/720 | Mean std_B: 817807503.49
- Algo: flatter | Updated 496/720 | Mean std_B: 815605457.64
- Algo: flatter | Updated 478/720 | Mean std_B: 816316413.34
- Algo: flatter | Updated 485/720 | Mean std_B: 816713861.19
- Algo: flatter | Updated 478/720 | Mean std_B: 818292197.91
- Algo: flatter | Updated 490/720 | Mean std_B: 816247075.24
- Algo: flatter | Updated 501/720 | Mean std_B: 816651043.82
- Algo: flatter | Updated 472/720 | Mean std_B: 819780748.84
- Algo: flatter | Updated 490/720 | Mean std_B: 817732444.42
- Algo: flatter | Updated 489/720 | Mean std_B: 818279111.96
- Algo: flatter | Updated 495/720 | Mean std_B: 814370922.40
- Algo: flatter | Updated 487/720 | Mean std_B: 818348556.68
- Algo: flatter | Updated 485/720 | Mean std_B: 817730004.84
- Algo: flatter | Updated 481/720 | Mean std_B: 819368737.54
- Algo: flatter | Updated 496/720 | Mean std_B: 814808833.35
- Algo: flatter | Updated 478/720 | Mean std_B: 816733640.83
- Algo: flatter | Updated 468/720 | Mean std_B: 817307325.86
- Algo: flatter | Updated 472/720 | Mean std_B: 818186135.90
- Algo: flatter | Updated 509/720 | Mean std_B: 816751770.73
- Algo: flatter | Updated 493/720 | Mean std_B: 812992722.96
- Algo: flatter | Updated 519/720 | Mean std_B: 813323916.88
- Algo: flatter | Updated 488/720 | Mean std_B: 815514314.17
- Algo: flatter | Updated 502/720 | Mean std_B: 814847500.03
- Algo: flatter | Updated 464/720 | Mean std_B: 817086427.14
- Algo: flatter | Updated 516/720 | Mean std_B: 814465317.68
- Algo: flatter | Updated 477/720 | Mean std_B: 818801898.26
- Algo: flatter | Updated 483/720 | Mean std_B: 816453681.80
- Algo: flatter | Updated 503/720 | Mean std_B: 814793158.19
- Algo: flatter | Updated 470/720 | Mean std_B: 819857561.08
- Algo: flatter | Updated 461/720 | Mean std_B: 818973935.33
- Algo: flatter | Updated 477/720 | Mean std_B: 818724997.82
- Algo: flatter | Updated 495/720 | Mean std_B: 817593119.24
- Algo: flatter | Updated 502/720 | Mean std_B: 815230900.50
- Algo: flatter | Updated 496/720 | Mean std_B: 814473816.71
- Algo: flatter | Updated 500/720 | Mean std_B: 815278704.71
- Algo: flatter | Updated 501/720 | Mean std_B: 816236072.98
- Algo: flatter | Updated 487/720 | Mean std_B: 817833279.57
- Algo: flatter | Updated 508/720 | Mean std_B: 815501519.86
- Algo: flatter | Updated 497/720 | Mean std_B: 814390632.38
- Algo: flatter | Updated 459/720 | Mean std_B: 818414663.27
- Algo: flatter | Updated 468/720 | Mean std_B: 820624767.52
- Algo: flatter | Updated 463/720 | Mean std_B: 817065341.52
- Algo: flatter | Updated 487/720 | Mean std_B: 815715020.85
- Algo: flatter | Updated 507/720 | Mean std_B: 814905421.52
- Algo: flatter | Updated 470/720 | Mean std_B: 817138770.46
- Algo: flatter | Updated 473/720 | Mean std_B: 819201382.92
- Algo: flatter | Updated 494/720 | Mean std_B: 814814994.38
- Algo: flatter | Updated 512/720 | Mean std_B: 812614847.82
- Algo: flatter | Updated 490/720 | Mean std_B: 815717154.45
- Algo: flatter | Updated 487/720 | Mean std_B: 815928513.67
- Algo: flatter | Updated 485/720 | Mean std_B: 816171008.74
- Algo: flatter | Updated 508/720 | Mean std_B: 816363838.40
- Algo: flatter | Updated 470/720 | Mean std_B: 818336077.63
- Algo: flatter | Updated 494/720 | Mean std_B: 814800151.07
- Algo: flatter | Updated 499/720 | Mean std_B: 815152029.71
- Algo: flatter | Updated 515/720 | Mean std_B: 814433735.63
- Algo: flatter | Updated 466/720 | Mean std_B: 819773254.45
- Algo: flatter | Updated 483/720 | Mean std_B: 817358174.16
Tour 3 | Time: 15692.32s | Mean std_B: 799090373.37 | Reduction Factor: 0.6847 | Prob: 0.0892
- Algo: flatter | Updated 124/720 | Mean std_B: 842384656.01
- Algo: flatter | Updated 138/720 | Mean std_B: 839028170.09
- Algo: flatter | Updated 99/720 | Mean std_B: 844096611.64
- Algo: flatter | Updated 101/720 | Mean std_B: 845705468.24
- Algo: flatter | Updated 89/720 | Mean std_B: 846331740.22
- Algo: flatter | Updated 119/720 | Mean std_B: 843874972.14
- Algo: flatter | Updated 101/720 | Mean std_B: 840305011.73
- Algo: flatter | Updated 126/720 | Mean std_B: 839034850.21
- Algo: flatter | Updated 101/720 | Mean std_B: 842633509.88
- Algo: flatter | Updated 98/720 | Mean std_B: 844339745.26
- Algo: flatter | Updated 109/720 | Mean std_B: 843372633.63
- Algo: flatter | Updated 101/720 | Mean std_B: 844601833.56
- Algo: flatter | Updated 100/720 | Mean std_B: 842882847.53
- Algo: flatter | Updated 101/720 | Mean std_B: 845028686.35
- Algo: flatter | Updated 128/720 | Mean std_B: 843560273.76
- Algo: flatter | Updated 106/720 | Mean std_B: 842886258.69
- Algo: flatter | Updated 97/720 | Mean std_B: 845637433.99
- Algo: flatter | Updated 125/720 | Mean std_B: 839475769.54
- Algo: flatter | Updated 113/720 | Mean std_B: 844377690.01
- Algo: flatter | Updated 109/720 | Mean std_B: 844019821.89
- Algo: flatter | Updated 100/720 | Mean std_B: 840181687.71
- Algo: flatter | Updated 120/720 | Mean std_B: 839073435.75
- Algo: flatter | Updated 122/720 | Mean std_B: 839687951.28
- Algo: flatter | Updated 111/720 | Mean std_B: 841068145.37
- Algo: flatter | Updated 99/720 | Mean std_B: 845806247.11
- Algo: flatter | Updated 104/720 | Mean std_B: 845343973.83
- Algo: flatter | Updated 110/720 | Mean std_B: 840541762.63
- Algo: flatter | Updated 155/720 | Mean std_B: 832615519.71
- Algo: flatter | Updated 128/720 | Mean std_B: 838609939.10
- Algo: flatter | Updated 104/720 | Mean std_B: 841928375.14
- Algo: flatter | Updated 133/720 | Mean std_B: 837507430.05
- Algo: flatter | Updated 115/720 | Mean std_B: 840205354.29
- Algo: flatter | Updated 112/720 | Mean std_B: 840350392.23
- Algo: flatter | Updated 114/720 | Mean std_B: 840671594.62
- Algo: flatter | Updated 113/720 | Mean std_B: 838607005.56
- Algo: flatter | Updated 97/720 | Mean std_B: 843953624.02
- Algo: flatter | Updated 82/720 | Mean std_B: 846336607.09
- Algo: flatter | Updated 90/720 | Mean std_B: 846414913.07
- Algo: flatter | Updated 116/720 | Mean std_B: 839719028.39
- Algo: flatter | Updated 121/720 | Mean std_B: 839740390.41
- Algo: flatter | Updated 90/720 | Mean std_B: 845819053.85
- Algo: flatter | Updated 94/720 | Mean std_B: 842891491.11
- Algo: flatter | Updated 93/720 | Mean std_B: 841851489.93
- Algo: flatter | Updated 116/720 | Mean std_B: 840261542.23
- Algo: flatter | Updated 102/720 | Mean std_B: 841477054.31
- Algo: flatter | Updated 101/720 | Mean std_B: 841536619.88
- Algo: flatter | Updated 114/720 | Mean std_B: 838658076.81
- Algo: flatter | Updated 103/720 | Mean std_B: 841402455.65
- Algo: flatter | Updated 118/720 | Mean std_B: 840501756.85
- Algo: flatter | Updated 101/720 | Mean std_B: 841962326.17
- Algo: flatter | Updated 137/720 | Mean std_B: 836275777.82
- Algo: flatter | Updated 129/720 | Mean std_B: 838628573.85
- Algo: flatter | Updated 114/720 | Mean std_B: 840783307.32
- Algo: flatter | Updated 109/720 | Mean std_B: 840476895.30
- Algo: flatter | Updated 126/720 | Mean std_B: 839295336.16
- Algo: flatter | Updated 100/720 | Mean std_B: 843139752.84
- Algo: flatter | Updated 113/720 | Mean std_B: 841513865.38
- Algo: flatter | Updated 129/720 | Mean std_B: 837125931.35
- Algo: flatter | Updated 163/720 | Mean std_B: 832827873.64
- Algo: flatter | Updated 122/720 | Mean std_B: 840221563.58
- Algo: flatter | Updated 115/720 | Mean std_B: 840525535.74
- Algo: flatter | Updated 122/720 | Mean std_B: 839587614.73
- Algo: flatter | Updated 101/720 | Mean std_B: 841309849.68
Tour 4 | Time: 18400.88s | Mean std_B: 797764422.36 | Reduction Factor: 0.6835 | Prob: 0.0894
- Algo: flatter | Updated 75/720 | Mean std_B: 849195344.49
- Algo: flatter | Updated 65/720 | Mean std_B: 848168719.98
- Algo: flatter | Updated 56/720 | Mean std_B: 861526909.42
- Algo: flatter | Updated 50/720 | Mean std_B: 852061726.43
- Algo: flatter | Updated 61/720 | Mean std_B: 851978927.57
- Algo: flatter | Updated 55/720 | Mean std_B: 860845049.64
- Algo: flatter | Updated 47/720 | Mean std_B: 855147758.15
- Algo: flatter | Updated 44/720 | Mean std_B: 857254709.11
- Algo: flatter | Updated 96/720 | Mean std_B: 846566917.16
- Algo: flatter | Updated 72/720 | Mean std_B: 847280450.91
- Algo: flatter | Updated 72/720 | Mean std_B: 851946267.74
- Algo: flatter | Updated 60/720 | Mean std_B: 852990737.53
- Algo: flatter | Updated 64/720 | Mean std_B: 853483664.33
- Algo: flatter | Updated 56/720 | Mean std_B: 854869528.50
- Algo: flatter | Updated 56/720 | Mean std_B: 853812341.73
- Algo: flatter | Updated 78/720 | Mean std_B: 851302484.00
- Algo: flatter | Updated 63/720 | Mean std_B: 853001771.46
- Algo: flatter | Updated 63/720 | Mean std_B: 849379240.88
- Algo: flatter | Updated 56/720 | Mean std_B: 855351072.25
- Algo: flatter | Updated 62/720 | Mean std_B: 852159341.19
- Algo: flatter | Updated 61/720 | Mean std_B: 853639895.10
- Algo: flatter | Updated 73/720 | Mean std_B: 851489626.13
- Algo: flatter | Updated 67/720 | Mean std_B: 854392048.73
- Algo: flatter | Updated 79/720 | Mean std_B: 847033603.07
- Algo: flatter | Updated 60/720 | Mean std_B: 856267590.31
- Algo: flatter | Updated 49/720 | Mean std_B: 854786249.38
- Algo: flatter | Updated 60/720 | Mean std_B: 844491968.55
- Algo: flatter | Updated 64/720 | Mean std_B: 854452848.13
- Algo: flatter | Updated 55/720 | Mean std_B: 854461422.52
- Algo: flatter | Updated 69/720 | Mean std_B: 852715259.58
- Algo: flatter | Updated 64/720 | Mean std_B: 850580399.26
- Algo: flatter | Updated 65/720 | Mean std_B: 850875245.49
- Algo: flatter | Updated 79/720 | Mean std_B: 847207066.47
- Algo: flatter | Updated 86/720 | Mean std_B: 844661370.18
- Algo: flatter | Updated 60/720 | Mean std_B: 856165044.41
- Algo: flatter | Updated 53/720 | Mean std_B: 854441090.00
- Algo: flatter | Updated 52/720 | Mean std_B: 858545325.91
- Algo: flatter | Updated 68/720 | Mean std_B: 851645891.05
- Algo: flatter | Updated 61/720 | Mean std_B: 856088820.29
- Algo: flatter | Updated 65/720 | Mean std_B: 851552380.42
- Algo: flatter | Updated 51/720 | Mean std_B: 858400039.42
- Algo: flatter | Updated 60/720 | Mean std_B: 853820247.24
- Algo: flatter | Updated 38/720 | Mean std_B: 851735374.00
- Algo: flatter | Updated 53/720 | Mean std_B: 855611080.46
- Algo: flatter | Updated 48/720 | Mean std_B: 854019225.84
- Algo: flatter | Updated 67/720 | Mean std_B: 848603637.82
- Algo: flatter | Updated 53/720 | Mean std_B: 857971609.25
- Algo: flatter | Updated 54/720 | Mean std_B: 850230036.76
- Algo: flatter | Updated 57/720 | Mean std_B: 850928081.97
- Algo: flatter | Updated 70/720 | Mean std_B: 854217333.34
- Algo: flatter | Updated 66/720 | Mean std_B: 850136434.23
- Algo: flatter | Updated 55/720 | Mean std_B: 851015937.07
- Algo: flatter | Updated 53/720 | Mean std_B: 858512591.97
- Algo: flatter | Updated 57/720 | Mean std_B: 855909195.51
- Algo: flatter | Updated 54/720 | Mean std_B: 854225407.20
- Algo: flatter | Updated 66/720 | Mean std_B: 850845950.22
- Algo: flatter | Updated 62/720 | Mean std_B: 856809208.26
- Algo: flatter | Updated 71/720 | Mean std_B: 846612735.31
- Algo: flatter | Updated 68/720 | Mean std_B: 853150983.21
- Algo: flatter | Updated 78/720 | Mean std_B: 848872367.93
- Algo: flatter | Updated 69/720 | Mean std_B: 853425406.28
- Algo: flatter | Updated 72/720 | Mean std_B: 845626002.58
- Algo: flatter | Updated 61/720 | Mean std_B: 849230907.11
Tour 5 | Time: 21089.65s | Mean std_B: 796966540.12 | Reduction Factor: 0.6828 | Prob: 0.0894
- Algo: flatter | Updated 52/720 | Mean std_B: 862380358.66
- Algo: flatter | Updated 36/720 | Mean std_B: 864814650.60
- Algo: flatter | Updated 58/720 | Mean std_B: 868850791.64
- Algo: flatter | Updated 40/720 | Mean std_B: 874938459.28
- Algo: flatter | Updated 50/720 | Mean std_B: 866177267.03
- Algo: flatter | Updated 51/720 | Mean std_B: 865544022.85
- Algo: flatter | Updated 34/720 | Mean std_B: 868384132.61
- Algo: flatter | Updated 54/720 | Mean std_B: 857607750.04
- Algo: flatter | Updated 47/720 | Mean std_B: 864734696.38
- Algo: flatter | Updated 46/720 | Mean std_B: 869350279.14
- Algo: flatter | Updated 45/720 | Mean std_B: 870268330.14
- Algo: flatter | Updated 35/720 | Mean std_B: 861507027.33
- Algo: flatter | Updated 47/720 | Mean std_B: 864190509.65
- Algo: flatter | Updated 39/720 | Mean std_B: 858569993.27
- Algo: flatter | Updated 43/720 | Mean std_B: 864543691.39
- Algo: flatter | Updated 36/720 | Mean std_B: 870869243.98
- Algo: flatter | Updated 55/720 | Mean std_B: 861478546.06
- Algo: flatter | Updated 63/720 | Mean std_B: 860817078.61
- Algo: flatter | Updated 50/720 | Mean std_B: 870424345.55
- Algo: flatter | Updated 63/720 | Mean std_B: 864337943.93
- Algo: flatter | Updated 43/720 | Mean std_B: 867017156.87
- Algo: flatter | Updated 58/720 | Mean std_B: 864106727.54
- Algo: flatter | Updated 64/720 | Mean std_B: 855350211.39
- Algo: flatter | Updated 46/720 | Mean std_B: 867338307.29
- Algo: flatter | Updated 38/720 | Mean std_B: 861183409.10
- Algo: flatter | Updated 46/720 | Mean std_B: 865739506.94
- Algo: flatter | Updated 54/720 | Mean std_B: 859617961.46
- Algo: flatter | Updated 49/720 | Mean std_B: 866141438.25
- Algo: flatter | Updated 53/720 | Mean std_B: 863438971.74
- Algo: flatter | Updated 53/720 | Mean std_B: 857592258.30
- Algo: flatter | Updated 51/720 | Mean std_B: 865011765.45
- Algo: flatter | Updated 45/720 | Mean std_B: 861926562.50
- Algo: flatter | Updated 33/720 | Mean std_B: 861968705.14
- Algo: flatter | Updated 48/720 | Mean std_B: 864638222.43
- Algo: flatter | Updated 44/720 | Mean std_B: 859422414.38
- Algo: flatter | Updated 37/720 | Mean std_B: 865875953.63
- Algo: flatter | Updated 46/720 | Mean std_B: 869296103.37
- Algo: flatter | Updated 45/720 | Mean std_B: 863162880.85
- Algo: flatter | Updated 46/720 | Mean std_B: 864098050.00
- Algo: flatter | Updated 46/720 | Mean std_B: 869553303.16
- Algo: flatter | Updated 52/720 | Mean std_B: 869576732.30
- Algo: flatter | Updated 48/720 | Mean std_B: 866961859.97
- Algo: flatter | Updated 45/720 | Mean std_B: 865709793.96
- Algo: flatter | Updated 50/720 | Mean std_B: 865817427.59
- Algo: flatter | Updated 57/720 | Mean std_B: 860299919.73
- Algo: flatter | Updated 48/720 | Mean std_B: 861644949.15
- Algo: flatter | Updated 47/720 | Mean std_B: 859069384.69
- Algo: flatter | Updated 51/720 | Mean std_B: 872112448.92
- Algo: flatter | Updated 49/720 | Mean std_B: 867840814.80
- Algo: flatter | Updated 48/720 | Mean std_B: 866618353.09
- Algo: flatter | Updated 41/720 | Mean std_B: 870884100.23
- Algo: flatter | Updated 44/720 | Mean std_B: 863603935.24
- Algo: flatter | Updated 40/720 | Mean std_B: 861916745.90
- Algo: flatter | Updated 48/720 | Mean std_B: 864665306.28
- Algo: flatter | Updated 49/720 | Mean std_B: 865654540.20
- Algo: flatter | Updated 62/720 | Mean std_B: 861324996.29
- Algo: flatter | Updated 45/720 | Mean std_B: 866990310.89
- Algo: flatter | Updated 50/720 | Mean std_B: 866396883.73
- Algo: flatter | Updated 39/720 | Mean std_B: 862124458.60
- Algo: flatter | Updated 65/720 | Mean std_B: 858737443.80
- Algo: flatter | Updated 61/720 | Mean std_B: 862852525.85
- Algo: flatter | Updated 39/720 | Mean std_B: 859176609.74
- Algo: flatter | Updated 56/720 | Mean std_B: 868351923.52
Tour 6 | Time: 23763.50s | Mean std_B: 796335608.66 | Reduction Factor: 0.6823 | Prob: 0.0895
- Algo: flatter | Updated 47/720 | Mean std_B: 871903767.82
- Flatter stall after: 3, updating...
- Algo: flatter | Updated 45/720 | Mean std_B: 879586309.94
- Flatter stall after: 3, updating...
- Algo: flatter | Updated 40/720 | Mean std_B: 881330730.70
- Flatter stall after: 3, updating...
