Parameters: {'n': 50, 'q': 3329, 'k': 3, 'secret_type': 'cbd', 'eta': 2, 'gaussian_std': 2, 'hw': -1, 'error_type': 'cbd', 'num_gen': 4, 'add_noise': True, 'mod_q': True, 'seed': 0, 'approximation_std': 3, 'approximation_threshold': 0.01, 'save_to': '../data', 'float_type': 'd', 'matrix_config': 'dual', 'reduction_factor': None, 'reduction_resampling': True, 'min_samples': None, 'num_matrices': 63, 'reduction_max_size': 500, 'lookback': 3, 'warmup_steps': 10, 'flatter_alpha': 0.001, 'bkz_delta': 0.99, 'bkz_block_sizes': '20:48:4', 'use_polish': True, 'interleaved_steps': 0, 'penalty': 4, 'verbose': True, 'train_percentages': [0.1, 0.3, 0.6, 1.0], 'model': 'tukey', 'lr': 0.0001, 'c_factor': 1.0, 'epsilon': 1.1, 'max_iter': 15000, 'alpha': 0.0001, 'warm_start': False, 'fit_intercept': True, 'tol': 0.0001, 'use_ransac': False, 'residual_factor': 1.5, 'max_trials': 100}
Arguments: {'num_attacks': 1, 'attack_strategy': 'hour', 'attack_every': 1, 'save_strategy': 'no', 'save_every': 0, 'stop_strategy': 'hour', 'stop_after': 40, 'save_at_the_end': True, 'reload': False, 'reload_from': None, 'train_secret_types': ['cbd']}
Attacking 63 matrices using 64 threads.
- Algo: flatter | Updated 252/252 | Mean std_B: 6437.82
- Algo: flatter | Updated 252/252 | Mean std_B: 6295.62
- Algo: flatter | Updated 252/252 | Mean std_B: 6326.73
- Algo: flatter | Updated 252/252 | Mean std_B: 6261.92
- Algo: flatter | Updated 252/252 | Mean std_B: 6272.86
- Algo: flatter | Updated 252/252 | Mean std_B: 6336.55
- Algo: flatter | Updated 252/252 | Mean std_B: 6305.22
- Algo: flatter | Updated 252/252 | Mean std_B: 6298.89
- Algo: flatter | Updated 252/252 | Mean std_B: 6297.86
- Algo: flatter | Updated 252/252 | Mean std_B: 6269.83
- Algo: flatter | Updated 252/252 | Mean std_B: 6312.26
- Algo: flatter | Updated 252/252 | Mean std_B: 6257.29
- Algo: flatter | Updated 252/252 | Mean std_B: 6347.65
- Algo: flatter | Updated 252/252 | Mean std_B: 6285.47
- Algo: flatter | Updated 252/252 | Mean std_B: 6237.84
- Algo: flatter | Updated 252/252 | Mean std_B: 6308.77
- Algo: flatter | Updated 252/252 | Mean std_B: 6302.70
- Algo: flatter | Updated 252/252 | Mean std_B: 6256.03
- Algo: flatter | Updated 252/252 | Mean std_B: 6250.40
- Algo: flatter | Updated 252/252 | Mean std_B: 6308.03
- Algo: flatter | Updated 252/252 | Mean std_B: 6244.30
- Algo: flatter | Updated 252/252 | Mean std_B: 6356.44
- Algo: flatter | Updated 252/252 | Mean std_B: 6280.10
- Algo: flatter | Updated 252/252 | Mean std_B: 6227.26
- Algo: flatter | Updated 252/252 | Mean std_B: 6277.61
- Algo: flatter | Updated 252/252 | Mean std_B: 6296.75
- Algo: flatter | Updated 252/252 | Mean std_B: 6243.31
- Algo: flatter | Updated 252/252 | Mean std_B: 6275.34
- Algo: flatter | Updated 252/252 | Mean std_B: 6291.84
- Algo: flatter | Updated 252/252 | Mean std_B: 6244.36
- Algo: flatter | Updated 252/252 | Mean std_B: 6262.37
- Algo: flatter | Updated 252/252 | Mean std_B: 6254.71
- Algo: flatter | Updated 252/252 | Mean std_B: 6373.81
- Algo: flatter | Updated 252/252 | Mean std_B: 6256.98
- Algo: flatter | Updated 252/252 | Mean std_B: 6256.42
- Algo: flatter | Updated 252/252 | Mean std_B: 6290.70
- Algo: flatter | Updated 252/252 | Mean std_B: 6293.41
- Algo: flatter | Updated 252/252 | Mean std_B: 6279.41
- Algo: flatter | Updated 252/252 | Mean std_B: 6218.12
- Algo: flatter | Updated 252/252 | Mean std_B: 6256.41
Tour 1 | Time: 326.99s | Mean std_B: 6298.83 | Reduction Factor: 0.5314
- Algo: flatter | Updated 239/252 | Mean std_B: 6575.20
- Algo: flatter | Updated 240/252 | Mean std_B: 6698.39
- Algo: flatter | Updated 242/252 | Mean std_B: 6681.34
- Algo: flatter | Updated 225/252 | Mean std_B: 6630.27
- Algo: flatter | Updated 241/252 | Mean std_B: 6728.72
- Algo: flatter | Updated 244/252 | Mean std_B: 6687.63
- Algo: flatter | Updated 219/252 | Mean std_B: 6536.93
- Algo: flatter | Updated 210/252 | Mean std_B: 6663.06
- Algo: flatter | Updated 229/252 | Mean std_B: 6621.73
- Algo: flatter | Updated 239/252 | Mean std_B: 6540.26
- Algo: flatter | Updated 240/252 | Mean std_B: 6525.81
- Algo: flatter | Updated 241/252 | Mean std_B: 6617.46
- Algo: flatter | Updated 237/252 | Mean std_B: 6540.62
- Algo: flatter | Updated 241/252 | Mean std_B: 6649.64
- Algo: flatter | Updated 238/252 | Mean std_B: 6596.96
- Algo: flatter | Updated 238/252 | Mean std_B: 6644.09
- Algo: flatter | Updated 223/252 | Mean std_B: 6558.56
- Algo: flatter | Updated 205/252 | Mean std_B: 6617.86
- Algo: flatter | Updated 218/252 | Mean std_B: 6585.54
- Algo: flatter | Updated 227/252 | Mean std_B: 6584.67
- Algo: flatter | Updated 243/252 | Mean std_B: 6693.44
- Algo: flatter | Updated 240/252 | Mean std_B: 6536.99
- Algo: flatter | Updated 240/252 | Mean std_B: 6563.04
- Algo: flatter | Updated 244/252 | Mean std_B: 6592.78
- Algo: flatter | Updated 234/252 | Mean std_B: 6636.71
- Algo: flatter | Updated 244/252 | Mean std_B: 6732.22
- Algo: flatter | Updated 243/252 | Mean std_B: 6837.89
- Algo: flatter | Updated 240/252 | Mean std_B: 6623.53
- Algo: flatter | Updated 239/252 | Mean std_B: 6631.33
- Algo: flatter | Updated 225/252 | Mean std_B: 6627.73
- Algo: flatter | Updated 242/252 | Mean std_B: 6658.36
- Algo: flatter | Updated 220/252 | Mean std_B: 6737.74
- Algo: flatter | Updated 232/252 | Mean std_B: 6578.81
- Algo: flatter | Updated 218/252 | Mean std_B: 6598.30
- Algo: flatter | Updated 242/252 | Mean std_B: 6624.19
- Algo: flatter | Updated 239/252 | Mean std_B: 6678.61
- Algo: flatter | Updated 241/252 | Mean std_B: 6618.03
- Algo: flatter | Updated 241/252 | Mean std_B: 6605.95
- Algo: flatter | Updated 240/252 | Mean std_B: 6603.11
- Algo: flatter | Updated 242/252 | Mean std_B: 6596.11
- Algo: flatter | Updated 239/252 | Mean std_B: 6667.74
- Algo: flatter | Updated 240/252 | Mean std_B: 6595.63
- Algo: flatter | Updated 241/252 | Mean std_B: 6512.54
- Algo: flatter | Updated 238/252 | Mean std_B: 6617.86
- Algo: flatter | Updated 246/252 | Mean std_B: 6766.15
- Algo: flatter | Updated 238/252 | Mean std_B: 6639.01
- Algo: flatter | Updated 228/252 | Mean std_B: 6512.30
- Algo: flatter | Updated 236/252 | Mean std_B: 6598.12
- Algo: flatter | Updated 246/252 | Mean std_B: 6637.58
- Algo: flatter | Updated 213/252 | Mean std_B: 6494.84
- Algo: flatter | Updated 247/252 | Mean std_B: 6717.64
- Algo: flatter | Updated 240/252 | Mean std_B: 6762.17
- Algo: flatter | Updated 245/252 | Mean std_B: 6597.62
- Algo: flatter | Updated 240/252 | Mean std_B: 6528.07
- Algo: flatter | Updated 243/252 | Mean std_B: 6744.95
- Algo: flatter | Updated 242/252 | Mean std_B: 6585.04
- Algo: flatter | Updated 245/252 | Mean std_B: 6589.00
- Algo: flatter | Updated 242/252 | Mean std_B: 6668.61
- Algo: flatter | Updated 242/252 | Mean std_B: 6624.15
- Algo: flatter | Updated 245/252 | Mean std_B: 6649.26
- Algo: flatter | Updated 247/252 | Mean std_B: 6733.45
- Algo: flatter | Updated 246/252 | Mean std_B: 6508.43
- Algo: flatter | Updated 245/252 | Mean std_B: 6543.89
Tour 2 | Time: 347.18s | Mean std_B: 6481.18 | Reduction Factor: 0.5461
- Algo: flatter | Updated 158/252 | Mean std_B: 6615.58
- Algo: flatter | Updated 136/252 | Mean std_B: 6575.93
- Algo: flatter | Updated 137/252 | Mean std_B: 6558.63
- Algo: flatter | Updated 164/252 | Mean std_B: 6536.58
- Algo: flatter | Updated 153/252 | Mean std_B: 6591.36
- Algo: flatter | Updated 146/252 | Mean std_B: 6653.69
- Algo: flatter | Updated 142/252 | Mean std_B: 6639.12
- Algo: flatter | Updated 151/252 | Mean std_B: 6618.99
- Algo: flatter | Updated 147/252 | Mean std_B: 6592.35
- Algo: flatter | Updated 150/252 | Mean std_B: 6783.79
- Algo: flatter | Updated 158/252 | Mean std_B: 6631.90
- Algo: flatter | Updated 148/252 | Mean std_B: 6667.14
- Algo: flatter | Updated 156/252 | Mean std_B: 6590.52
- Algo: flatter | Updated 151/252 | Mean std_B: 6571.01
- Algo: flatter | Updated 143/252 | Mean std_B: 6580.91
- Algo: flatter | Updated 155/252 | Mean std_B: 6655.11
- Algo: flatter | Updated 152/252 | Mean std_B: 6555.65
- Algo: flatter | Updated 130/252 | Mean std_B: 6671.87
- Algo: flatter | Updated 127/252 | Mean std_B: 6832.99
- Algo: flatter | Updated 152/252 | Mean std_B: 6631.46
- Algo: flatter | Updated 144/252 | Mean std_B: 6646.23
- Algo: flatter | Updated 138/252 | Mean std_B: 6612.82
- Algo: flatter | Updated 162/252 | Mean std_B: 6583.81
- Algo: flatter | Updated 151/252 | Mean std_B: 6723.00
- Algo: flatter | Updated 157/252 | Mean std_B: 6647.73
- Algo: flatter | Updated 151/252 | Mean std_B: 6725.42
- Algo: flatter | Updated 152/252 | Mean std_B: 6652.62
- Algo: flatter | Updated 136/252 | Mean std_B: 6722.58
- Algo: flatter | Updated 94/252 | Mean std_B: 6571.83
- Algo: flatter | Updated 96/252 | Mean std_B: 6660.02
- Algo: flatter | Updated 148/252 | Mean std_B: 6750.25
- Algo: flatter | Updated 148/252 | Mean std_B: 6601.65
- Algo: flatter | Updated 146/252 | Mean std_B: 6582.79
- Algo: flatter | Updated 148/252 | Mean std_B: 6511.75
- Algo: flatter | Updated 146/252 | Mean std_B: 6626.21
- Algo: flatter | Updated 148/252 | Mean std_B: 6654.75
- Algo: flatter | Updated 139/252 | Mean std_B: 6695.06
- Algo: flatter | Updated 125/252 | Mean std_B: 6635.23
- Algo: flatter | Updated 155/252 | Mean std_B: 6699.03
- Algo: flatter | Updated 136/252 | Mean std_B: 6662.12
- Algo: flatter | Updated 149/252 | Mean std_B: 6614.37
- Algo: flatter | Updated 137/252 | Mean std_B: 6756.04
- Algo: flatter | Updated 155/252 | Mean std_B: 6704.35
- Algo: flatter | Updated 149/252 | Mean std_B: 6651.64
- Algo: flatter | Updated 150/252 | Mean std_B: 6580.98
- Algo: flatter | Updated 155/252 | Mean std_B: 6662.72
- Algo: flatter | Updated 140/252 | Mean std_B: 6833.42
- Algo: flatter | Updated 145/252 | Mean std_B: 6737.28
- Algo: flatter | Updated 161/252 | Mean std_B: 6656.74
- Algo: flatter | Updated 138/252 | Mean std_B: 6689.97
- Algo: flatter | Updated 149/252 | Mean std_B: 6647.64
- Algo: flatter | Updated 139/252 | Mean std_B: 6617.05
- Algo: flatter | Updated 149/252 | Mean std_B: 6580.51
- Algo: flatter | Updated 142/252 | Mean std_B: 6871.71
- Algo: flatter | Updated 142/252 | Mean std_B: 6683.12
- Algo: flatter | Updated 159/252 | Mean std_B: 6656.79
- Algo: flatter | Updated 153/252 | Mean std_B: 6574.31
- Algo: flatter | Updated 149/252 | Mean std_B: 6579.28
- Algo: flatter | Updated 133/252 | Mean std_B: 6690.66
- Algo: flatter | Updated 153/252 | Mean std_B: 6570.25
- Algo: flatter | Updated 133/252 | Mean std_B: 6674.40
- Algo: flatter | Updated 154/252 | Mean std_B: 6544.96
- Algo: flatter | Updated 155/252 | Mean std_B: 6674.92
- Algo: flatter | Updated 93/252 | Mean std_B: 6743.90
- Algo: flatter | Updated 159/252 | Mean std_B: 6569.00
- Algo: flatter | Updated 156/252 | Mean std_B: 6596.70
- Algo: flatter | Updated 98/252 | Mean std_B: 6616.11- Algo: flatter | Updated 106/252 | Mean std_B: 6563.34

- Algo: flatter | Updated 81/252 | Mean std_B: 6640.58
- Algo: flatter | Updated 95/252 | Mean std_B: 6619.92
- Algo: flatter | Updated 87/252 | Mean std_B: 6596.04
- Algo: flatter | Updated 79/252 | Mean std_B: 6762.38
- Algo: flatter | Updated 72/252 | Mean std_B: 6762.36
- Algo: flatter | Updated 94/252 | Mean std_B: 6754.90
- Algo: flatter | Updated 69/252 | Mean std_B: 6648.33
- Algo: flatter | Updated 92/252 | Mean std_B: 6708.82
- Algo: flatter | Updated 84/252 | Mean std_B: 6615.68
- Algo: flatter | Updated 90/252 | Mean std_B: 6755.20
- Algo: flatter | Updated 67/252 | Mean std_B: 6731.50
- Algo: flatter | Updated 105/252 | Mean std_B: 6578.83
- Algo: flatter | Updated 86/252 | Mean std_B: 6765.59
- Algo: flatter | Updated 72/252 | Mean std_B: 6653.25
- Algo: flatter | Updated 93/252 | Mean std_B: 6600.43
- Algo: flatter | Updated 97/252 | Mean std_B: 6700.06
- Algo: flatter | Updated 78/252 | Mean std_B: 6841.05
- Algo: flatter | Updated 90/252 | Mean std_B: 6598.85
- Algo: flatter | Updated 96/252 | Mean std_B: 6668.75
- Algo: flatter | Updated 86/252 | Mean std_B: 6667.92
- Algo: flatter | Updated 82/252 | Mean std_B: 6607.33
- Algo: flatter | Updated 76/252 | Mean std_B: 6821.31
- Algo: flatter | Updated 97/252 | Mean std_B: 6581.70
- Algo: flatter | Updated 87/252 | Mean std_B: 6642.85
- Algo: flatter | Updated 89/252 | Mean std_B: 6631.57
- Algo: flatter | Updated 68/252 | Mean std_B: 6731.70
- Algo: flatter | Updated 87/252 | Mean std_B: 6672.77
- Algo: flatter | Updated 85/252 | Mean std_B: 6609.04
- Algo: flatter | Updated 84/252 | Mean std_B: 6731.71
- Algo: flatter | Updated 104/252 | Mean std_B: 6600.83
- Algo: flatter | Updated 96/252 | Mean std_B: 6788.39
- Algo: flatter | Updated 81/252 | Mean std_B: 6731.01
- Algo: flatter | Updated 83/252 | Mean std_B: 6672.28
- Algo: flatter | Updated 92/252 | Mean std_B: 6672.69
- Algo: flatter | Updated 85/252 | Mean std_B: 6634.45
- Algo: flatter | Updated 75/252 | Mean std_B: 6717.45
- Algo: flatter | Updated 100/252 | Mean std_B: 6548.64
- Algo: flatter | Updated 98/252 | Mean std_B: 6874.69
- Algo: flatter | Updated 72/252 | Mean std_B: 6715.06
- Algo: flatter | Updated 84/252 | Mean std_B: 6740.57- Algo: flatter | Updated 99/252 | Mean std_B: 6720.61

- Algo: flatter | Updated 98/252 | Mean std_B: 6673.79
- Algo: flatter | Updated 83/252 | Mean std_B: 6790.77
- Algo: flatter | Updated 75/252 | Mean std_B: 6682.59
- Algo: flatter | Updated 67/252 | Mean std_B: 6847.42
- Algo: flatter | Updated 85/252 | Mean std_B: 6679.21
- Algo: flatter | Updated 107/252 | Mean std_B: 6560.56
- Algo: flatter | Updated 83/252 | Mean std_B: 6711.59
- Algo: flatter | Updated 85/252 | Mean std_B: 6673.89
- Algo: flatter | Updated 102/252 | Mean std_B: 6670.69
- Algo: flatter | Updated 92/252 | Mean std_B: 6703.86
- Algo: flatter | Updated 77/252 | Mean std_B: 6751.47
- Algo: flatter | Updated 94/252 | Mean std_B: 6616.86
- Algo: flatter | Updated 91/252 | Mean std_B: 6751.50
- Algo: flatter | Updated 92/252 | Mean std_B: 6541.22
- Algo: flatter | Updated 81/252 | Mean std_B: 6712.75
- Algo: flatter | Updated 84/252 | Mean std_B: 6725.85
- Algo: flatter | Updated 82/252 | Mean std_B: 6706.32
Tour 3 | Time: 381.43s | Mean std_B: 6289.70 | Reduction Factor: 0.5297
- Algo: flatter | Updated 50/252 | Mean std_B: 6755.64
- Algo: flatter | Updated 49/252 | Mean std_B: 6710.77
- Algo: flatter | Updated 48/252 | Mean std_B: 6794.12
- Algo: flatter | Updated 50/252 | Mean std_B: 6685.67
- Algo: flatter | Updated 49/252 | Mean std_B: 6814.15
- Algo: flatter | Updated 55/252 | Mean std_B: 6796.97
- Algo: flatter | Updated 49/252 | Mean std_B: 6754.13
- Algo: flatter | Updated 61/252 | Mean std_B: 6793.81
- Algo: flatter | Updated 58/252 | Mean std_B: 6821.89
- Algo: flatter | Updated 78/252 | Mean std_B: 6635.06
- Algo: flatter | Updated 65/252 | Mean std_B: 6574.51
- Algo: flatter | Updated 53/252 | Mean std_B: 6637.00
- Algo: flatter | Updated 59/252 | Mean std_B: 6764.20
- Algo: flatter | Updated 49/252 | Mean std_B: 6757.76
- Algo: flatter | Updated 61/252 | Mean std_B: 6651.35
- Algo: flatter | Updated 47/252 | Mean std_B: 6880.46
- Algo: flatter | Updated 54/252 | Mean std_B: 6775.00
- Algo: flatter | Updated 63/252 | Mean std_B: 6629.39
- Algo: flatter | Updated 64/252 | Mean std_B: 6825.13
- Algo: flatter | Updated 43/252 | Mean std_B: 6743.26
- Algo: flatter | Updated 50/252 | Mean std_B: 6798.17
- Algo: flatter | Updated 47/252 | Mean std_B: 6709.84
- Algo: flatter | Updated 51/252 | Mean std_B: 6743.45
- Algo: flatter | Updated 80/252 | Mean std_B: 6620.77
- Algo: flatter | Updated 61/252 | Mean std_B: 6736.84
- Algo: flatter | Updated 53/252 | Mean std_B: 6746.97
- Algo: flatter | Updated 61/252 | Mean std_B: 6851.78
- Algo: flatter | Updated 60/252 | Mean std_B: 6669.90
- Algo: flatter | Updated 45/252 | Mean std_B: 6689.81
- Algo: flatter | Updated 37/252 | Mean std_B: 6745.94
- Algo: flatter | Updated 57/252 | Mean std_B: 6803.51
- Algo: flatter | Updated 54/252 | Mean std_B: 6805.02
- Algo: flatter | Updated 64/252 | Mean std_B: 6710.39
- Algo: flatter | Updated 46/252 | Mean std_B: 6703.07
- Algo: flatter | Updated 65/252 | Mean std_B: 6681.95
- Algo: flatter | Updated 35/252 | Mean std_B: 6806.07
- Algo: flatter | Updated 60/252 | Mean std_B: 6670.26
- Algo: flatter | Updated 41/252 | Mean std_B: 6827.96
- Algo: flatter | Updated 47/252 | Mean std_B: 6765.56
- Algo: flatter | Updated 52/252 | Mean std_B: 6976.20
- Algo: flatter | Updated 59/252 | Mean std_B: 6777.81
- Algo: flatter | Updated 54/252 | Mean std_B: 6922.91
- Algo: flatter | Updated 65/252 | Mean std_B: 6704.31
- Algo: flatter | Updated 63/252 | Mean std_B: 6717.54
- Algo: flatter | Updated 53/252 | Mean std_B: 6821.14
- Algo: flatter | Updated 78/252 | Mean std_B: 6632.89
- Algo: flatter | Updated 51/252 | Mean std_B: 6696.85
- Algo: flatter | Updated 58/252 | Mean std_B: 6697.31
- Algo: flatter | Updated 47/252 | Mean std_B: 6745.25
- Algo: flatter | Updated 52/252 | Mean std_B: 6765.78
- Algo: flatter | Updated 59/252 | Mean std_B: 6682.67
- Algo: flatter | Updated 49/252 | Mean std_B: 6817.76
- Algo: flatter | Updated 57/252 | Mean std_B: 6641.68
- Algo: flatter | Updated 72/252 | Mean std_B: 6609.63
- Algo: flatter | Updated 65/252 | Mean std_B: 6701.08
- Algo: flatter | Updated 63/252 | Mean std_B: 6618.99
- Algo: flatter | Updated 60/252 | Mean std_B: 6599.95
- Algo: flatter | Updated 57/252 | Mean std_B: 6706.64
- Algo: flatter | Updated 66/252 | Mean std_B: 6696.33
- Algo: flatter | Updated 51/252 | Mean std_B: 6659.03
- Algo: flatter | Updated 71/252 | Mean std_B: 6637.47
- Algo: flatter | Updated 58/252 | Mean std_B: 6662.18
- Algo: flatter | Updated 63/252 | Mean std_B: 6789.54
- Algo: flatter | Updated 42/252 | Mean std_B: 6718.04
- Algo: flatter | Updated 42/252 | Mean std_B: 6823.26
- Algo: flatter | Updated 34/252 | Mean std_B: 6775.31
- Algo: flatter | Updated 31/252 | Mean std_B: 6898.76
- Algo: flatter | Updated 47/252 | Mean std_B: 6681.27
- Algo: flatter | Updated 34/252 | Mean std_B: 6702.96
- Algo: flatter | Updated 38/252 | Mean std_B: 6749.19
- Algo: flatter | Updated 33/252 | Mean std_B: 6781.07
- Algo: flatter | Updated 48/252 | Mean std_B: 6771.60
- Algo: flatter | Updated 26/252 | Mean std_B: 6803.73
- Algo: flatter | Updated 38/252 | Mean std_B: 6695.19
- Algo: flatter | Updated 43/252 | Mean std_B: 6710.90
- Algo: flatter | Updated 54/252 | Mean std_B: 6546.38
- Algo: flatter | Updated 53/252 | Mean std_B: 6682.12
- Algo: flatter | Updated 35/252 | Mean std_B: 6852.04
- Algo: flatter | Updated 50/252 | Mean std_B: 6710.40
- Algo: flatter | Updated 26/252 | Mean std_B: 6885.33
- Algo: flatter | Updated 42/252 | Mean std_B: 6794.69
- Algo: flatter | Updated 40/252 | Mean std_B: 6855.44
- Algo: flatter | Updated 32/252 | Mean std_B: 6834.04
- Algo: flatter | Updated 41/252 | Mean std_B: 6835.33
- Algo: flatter | Updated 46/252 | Mean std_B: 6953.82
- Algo: flatter | Updated 19/252 | Mean std_B: 6843.22
- Algo: flatter | Updated 40/252 | Mean std_B: 6751.85
- Algo: flatter | Updated 43/252 | Mean std_B: 6837.28
- Algo: flatter | Updated 25/252 | Mean std_B: 6961.71
- Algo: flatter | Updated 31/252 | Mean std_B: 6884.44
- Algo: flatter | Updated 55/252 | Mean std_B: 6679.15
- Algo: flatter | Updated 46/252 | Mean std_B: 6812.03
- Algo: flatter | Updated 41/252 | Mean std_B: 6742.50
- Algo: flatter | Updated 39/252 | Mean std_B: 6715.53
- Algo: flatter | Updated 27/252 | Mean std_B: 6875.15
- Algo: flatter | Updated 22/252 | Mean std_B: 6760.84
- Algo: flatter | Updated 28/252 | Mean std_B: 6831.65
- Algo: flatter | Updated 40/252 | Mean std_B: 6756.45
- Algo: flatter | Updated 33/252 | Mean std_B: 6981.26
- Algo: flatter | Updated 35/252 | Mean std_B: 6897.84
- Algo: flatter | Updated 40/252 | Mean std_B: 6888.34
- Algo: flatter | Updated 38/252 | Mean std_B: 6756.91
- Algo: flatter | Updated 26/252 | Mean std_B: 6830.75
- Algo: flatter | Updated 45/252 | Mean std_B: 6832.33
- Algo: flatter | Updated 37/252 | Mean std_B: 6793.64
- Algo: flatter | Updated 36/252 | Mean std_B: 6710.56
- Algo: flatter | Updated 28/252 | Mean std_B: 6776.14
- Algo: flatter | Updated 39/252 | Mean std_B: 6840.46
- Algo: flatter | Updated 36/252 | Mean std_B: 6848.96
- Algo: flatter | Updated 47/252 | Mean std_B: 6757.66
- Algo: flatter | Updated 33/252 | Mean std_B: 6677.38
- Algo: flatter | Updated 28/252 | Mean std_B: 6772.60
- Algo: flatter | Updated 54/252 | Mean std_B: 6669.95
- Algo: flatter | Updated 41/252 | Mean std_B: 6585.33
- Algo: flatter | Updated 36/252 | Mean std_B: 6710.76
- Algo: flatter | Updated 26/252 | Mean std_B: 6940.20
- Algo: flatter | Updated 29/252 | Mean std_B: 6813.41
- Algo: flatter | Updated 32/252 | Mean std_B: 6763.38
- Algo: flatter | Updated 42/252 | Mean std_B: 6620.02
- Algo: flatter | Updated 49/252 | Mean std_B: 6773.10
- Algo: flatter | Updated 46/252 | Mean std_B: 6700.19
- Algo: flatter | Updated 52/252 | Mean std_B: 6690.59
- Algo: flatter | Updated 31/252 | Mean std_B: 6678.18
- Algo: flatter | Updated 31/252 | Mean std_B: 6912.03
- Algo: flatter | Updated 44/252 | Mean std_B: 6692.56
- Algo: flatter | Updated 21/252 | Mean std_B: 6746.90
- Algo: flatter | Updated 52/252 | Mean std_B: 6709.66
- Algo: flatter | Updated 22/252 | Mean std_B: 6779.98
- Algo: flatter | Updated 40/252 | Mean std_B: 6775.90
- Algo: flatter | Updated 20/252 | Mean std_B: 6873.88
- Algo: flatter | Updated 24/252 | Mean std_B: 6725.75
- Algo: flatter | Updated 24/252 | Mean std_B: 6942.81
- Algo: flatter | Updated 28/252 | Mean std_B: 6822.98
- Algo: flatter | Updated 22/252 | Mean std_B: 6743.34
- Algo: flatter | Updated 33/252 | Mean std_B: 6793.81
- Algo: flatter | Updated 17/252 | Mean std_B: 6883.70
- Algo: flatter | Updated 21/252 | Mean std_B: 6910.84
- Algo: flatter | Updated 28/252 | Mean std_B: 6915.98
- Algo: flatter | Updated 29/252 | Mean std_B: 7013.64
- Algo: flatter | Updated 17/252 | Mean std_B: 6853.81
- Algo: flatter | Updated 19/252 | Mean std_B: 6958.22
- Algo: flatter | Updated 25/252 | Mean std_B: 6795.37
- Algo: flatter | Updated 39/252 | Mean std_B: 6712.93
- Algo: flatter | Updated 30/252 | Mean std_B: 6787.17
- Algo: flatter | Updated 34/252 | Mean std_B: 6780.76
- Algo: flatter | Updated 11/252 | Mean std_B: 7032.63
- Algo: flatter | Updated 26/252 | Mean std_B: 6758.46
- Algo: flatter | Updated 17/252 | Mean std_B: 6943.62
- Algo: flatter | Updated 32/252 | Mean std_B: 6716.45
- Algo: flatter | Updated 33/252 | Mean std_B: 6711.77
- Algo: flatter | Updated 38/252 | Mean std_B: 6744.88
- Algo: flatter | Updated 28/252 | Mean std_B: 6862.27
