Parameters: {'n': 128, 'q': 3329, 'k': 1, 'secret_type': 'cbd', 'eta': 2, 'gaussian_std': 2, 'hw': -1, 'error_type': 'cbd', 'num_gen': 4, 'add_noise': True, 'mod_q': True, 'seed': 0, 'approximation_std': 3, 'approximation_threshold': 0.01, 'save_to': '../data', 'float_type': 'd', 'matrix_config': 'salsa', 'reduction_factor': None, 'reduction_resampling': True, 'min_samples': None, 'num_matrices': 63, 'reduction_max_size': 800, 'lookback': 3, 'warmup_steps': 10, 'flatter_alpha': 0.001, 'bkz_delta': 0.99, 'bkz_block_sizes': '20:48:4', 'use_polish': True, 'interleaved_steps': 0, 'penalty': 4, 'verbose': True, 'train_percentages': [0.1, 0.3, 0.6, 1.0], 'model': 'tukey', 'lr': 0.0001, 'c_factor': 1.0, 'epsilon': 1.1, 'max_iter': 15000, 'alpha': 0.0001, 'warm_start': False, 'fit_intercept': True, 'tol': 0.0001, 'use_ransac': False, 'residual_factor': 1.5, 'max_trials': 100}
Arguments: {'num_attacks': 1, 'attack_strategy': 'hour', 'attack_every': 10, 'save_strategy': 'no', 'save_every': 0, 'stop_strategy': 'hour', 'stop_after': 40, 'save_at_the_end': True, 'reload': False, 'reload_from': None, 'train_secret_types': ['cbd']}
Attacking 63 matrices using 64 threads.
- Algo: flatter | Updated 232/232 | Mean std_B: 6368.01
- Algo: flatter | Updated 232/232 | Mean std_B: 6369.29
- Algo: flatter | Updated 231/231 | Mean std_B: 6448.93
- Algo: flatter | Updated 232/232 | Mean std_B: 6357.29
- Algo: flatter | Updated 233/233 | Mean std_B: 6416.93
- Algo: flatter | Updated 233/233 | Mean std_B: 6340.61
- Algo: flatter | Updated 232/232 | Mean std_B: 6389.07
- Algo: flatter | Updated 231/231 | Mean std_B: 6425.44
- Algo: flatter | Updated 233/233 | Mean std_B: 6359.42
- Algo: flatter | Updated 233/233 | Mean std_B: 6433.57
- Algo: flatter | Updated 233/233 | Mean std_B: 6373.25
- Algo: flatter | Updated 233/233 | Mean std_B: 6387.54
- Algo: flatter | Updated 232/232 | Mean std_B: 6470.06
Tour 1 | Time: 25.02s | Mean std_B: 6406.49 | Reduction Factor: 0.5676
- Algo: flatter | Updated 225/233 | Mean std_B: 6844.09
- Algo: flatter | Updated 202/233 | Mean std_B: 6786.94
- Algo: flatter | Updated 222/232 | Mean std_B: 6826.10
- Algo: flatter | Updated 204/231 | Mean std_B: 6670.37
- Algo: flatter | Updated 201/230 | Mean std_B: 6706.17
- Algo: flatter | Updated 223/232 | Mean std_B: 6869.81
- Algo: flatter | Updated 223/232 | Mean std_B: 6681.10
- Algo: flatter | Updated 219/233 | Mean std_B: 6811.93
- Algo: flatter | Updated 220/233 | Mean std_B: 6691.57
- Algo: flatter | Updated 219/232 | Mean std_B: 6669.92
- Algo: flatter | Updated 222/233 | Mean std_B: 6662.74
- Algo: flatter | Updated 227/233 | Mean std_B: 6760.58
- Algo: flatter | Updated 224/232 | Mean std_B: 6698.60
- Algo: flatter | Updated 221/232 | Mean std_B: 6750.47
- Algo: flatter | Updated 223/232 | Mean std_B: 6862.06
- Algo: flatter | Updated 217/233 | Mean std_B: 6675.88
- Algo: flatter | Updated 219/232 | Mean std_B: 6786.88
- Algo: flatter | Updated 219/233 | Mean std_B: 6697.86
- Algo: flatter | Updated 223/232 | Mean std_B: 6756.89
- Algo: flatter | Updated 225/233 | Mean std_B: 6827.28
- Algo: flatter | Updated 222/232 | Mean std_B: 6750.71
- Algo: flatter | Updated 223/232 | Mean std_B: 6732.33
- Algo: flatter | Updated 206/232 | Mean std_B: 6691.77
- Algo: flatter | Updated 198/232 | Mean std_B: 6771.90
- Algo: flatter | Updated 223/232 | Mean std_B: 6714.01
- Algo: flatter | Updated 225/232 | Mean std_B: 6787.34
- Algo: flatter | Updated 220/231 | Mean std_B: 6779.29
- Algo: flatter | Updated 229/233 | Mean std_B: 6751.72
- Algo: flatter | Updated 226/233 | Mean std_B: 6736.98
- Algo: flatter | Updated 223/232 | Mean std_B: 6749.16
- Algo: flatter | Updated 224/232 | Mean std_B: 6733.91
- Algo: flatter | Updated 216/232 | Mean std_B: 6781.04
- Algo: flatter | Updated 230/233 | Mean std_B: 6731.04
- Algo: flatter | Updated 222/231 | Mean std_B: 6721.36
- Algo: flatter | Updated 223/231 | Mean std_B: 6802.46
- Algo: flatter | Updated 220/232 | Mean std_B: 6780.58
- Algo: flatter | Updated 216/233 | Mean std_B: 6767.73
- Algo: flatter | Updated 214/231 | Mean std_B: 6746.61
- Algo: flatter | Updated 222/232 | Mean std_B: 6757.96
- Algo: flatter | Updated 227/232 | Mean std_B: 6785.52
- Algo: flatter | Updated 228/233 | Mean std_B: 6797.90
- Algo: flatter | Updated 223/233 | Mean std_B: 6711.46
- Algo: flatter | Updated 222/232 | Mean std_B: 6704.34
- Algo: flatter | Updated 224/231 | Mean std_B: 6678.90
- Algo: flatter | Updated 225/233 | Mean std_B: 6759.54
- Algo: flatter | Updated 226/232 | Mean std_B: 6817.46
- Algo: flatter | Updated 225/233 | Mean std_B: 6637.78
- Algo: flatter | Updated 214/232 | Mean std_B: 6626.17
- Algo: flatter | Updated 218/230 | Mean std_B: 6768.63
- Algo: flatter | Updated 224/233 | Mean std_B: 6586.39
- Algo: flatter | Updated 225/232 | Mean std_B: 6665.56
- Algo: flatter | Updated 222/232 | Mean std_B: 6825.89
- Algo: flatter | Updated 220/232 | Mean std_B: 6698.75
- Algo: flatter | Updated 224/233 | Mean std_B: 6788.02
- Algo: flatter | Updated 227/231 | Mean std_B: 6653.14
- Algo: flatter | Updated 223/233 | Mean std_B: 6691.33
- Algo: flatter | Updated 227/233 | Mean std_B: 6785.47
- Algo: flatter | Updated 225/233 | Mean std_B: 6713.15
- Algo: flatter | Updated 225/232 | Mean std_B: 6774.90
- Algo: flatter | Updated 209/232 | Mean std_B: 6700.65
- Algo: flatter | Updated 223/232 | Mean std_B: 6714.19
- Algo: flatter | Updated 220/231 | Mean std_B: 6739.89
- Algo: flatter | Updated 219/233 | Mean std_B: 6751.31
- Algo: flatter | Updated 190/233 | Mean std_B: 6853.49
- Algo: flatter | Updated 192/233 | Mean std_B: 6827.67
- Algo: flatter | Updated 197/232 | Mean std_B: 6916.17
- Algo: flatter | Updated 196/232 | Mean std_B: 6811.43
- Algo: flatter | Updated 200/232 | Mean std_B: 6749.65
- Algo: flatter | Updated 201/232 | Mean std_B: 6741.80
- Algo: flatter | Updated 198/232 | Mean std_B: 6748.00
- Algo: flatter | Updated 196/233 | Mean std_B: 6803.41
- Algo: flatter | Updated 196/232 | Mean std_B: 6830.04
- Algo: flatter | Updated 193/232 | Mean std_B: 6937.35
- Algo: flatter | Updated 192/232 | Mean std_B: 6784.94
- Algo: flatter | Updated 206/232 | Mean std_B: 6788.98
- Algo: flatter | Updated 200/232 | Mean std_B: 6817.67
- Algo: flatter | Updated 192/232 | Mean std_B: 6808.06
- Algo: flatter | Updated 202/233 | Mean std_B: 6836.80
- Algo: flatter | Updated 191/231 | Mean std_B: 6768.76
- Algo: flatter | Updated 197/230 | Mean std_B: 6770.30
- Algo: flatter | Updated 195/232 | Mean std_B: 6752.17
- Algo: flatter | Updated 194/232 | Mean std_B: 6797.04
- Algo: flatter | Updated 192/232 | Mean std_B: 6790.91
- Algo: flatter | Updated 195/233 | Mean std_B: 6859.14
- Algo: flatter | Updated 189/233 | Mean std_B: 6738.67
- Algo: flatter | Updated 196/233 | Mean std_B: 6738.50
- Algo: flatter | Updated 190/233 | Mean std_B: 6792.01
- Algo: flatter | Updated 204/233 | Mean std_B: 6729.36
- Algo: flatter | Updated 193/231 | Mean std_B: 6846.49
- Algo: flatter | Updated 191/232 | Mean std_B: 6703.31
- Algo: flatter | Updated 201/232 | Mean std_B: 6793.96
- Algo: flatter | Updated 195/232 | Mean std_B: 6779.99
- Algo: flatter | Updated 198/232 | Mean std_B: 6886.53
- Algo: flatter | Updated 193/233 | Mean std_B: 6837.11
- Algo: flatter | Updated 192/231 | Mean std_B: 6839.37
- Algo: flatter | Updated 196/232 | Mean std_B: 6816.77
- Algo: flatter | Updated 199/233 | Mean std_B: 6754.76
- Algo: flatter | Updated 194/232 | Mean std_B: 6759.71
- Algo: flatter | Updated 202/231 | Mean std_B: 6805.24
- Algo: flatter | Updated 198/232 | Mean std_B: 6766.92
- Algo: flatter | Updated 193/233 | Mean std_B: 6827.09
- Algo: flatter | Updated 200/233 | Mean std_B: 6782.08
- Algo: flatter | Updated 197/231 | Mean std_B: 6806.39
- Algo: flatter | Updated 193/232 | Mean std_B: 6889.32
- Algo: flatter | Updated 193/232 | Mean std_B: 6820.70
- Algo: flatter | Updated 202/232 | Mean std_B: 6812.54
- Algo: flatter | Updated 197/232 | Mean std_B: 6794.50
- Algo: flatter | Updated 192/233 | Mean std_B: 6652.31
- Algo: flatter | Updated 187/231 | Mean std_B: 6741.28
- Algo: flatter | Updated 201/232 | Mean std_B: 6743.07
- Algo: flatter | Updated 190/233 | Mean std_B: 6783.24
- Algo: flatter | Updated 188/231 | Mean std_B: 6856.28
- Algo: flatter | Updated 204/233 | Mean std_B: 6841.38
- Algo: flatter | Updated 195/230 | Mean std_B: 6839.40
- Algo: flatter | Updated 198/233 | Mean std_B: 6746.62
- Algo: flatter | Updated 199/232 | Mean std_B: 6741.14
- Algo: flatter | Updated 200/233 | Mean std_B: 6931.05
- Algo: flatter | Updated 198/233 | Mean std_B: 6729.70
- Algo: flatter | Updated 190/232 | Mean std_B: 6782.94
- Algo: flatter | Updated 198/233 | Mean std_B: 6826.70
- Algo: flatter | Updated 200/233 | Mean std_B: 6750.29
- Algo: flatter | Updated 183/232 | Mean std_B: 6818.71
- Algo: flatter | Updated 193/232 | Mean std_B: 6713.84
- Algo: flatter | Updated 196/232 | Mean std_B: 6817.17
- Algo: flatter | Updated 189/231 | Mean std_B: 6726.50
- Algo: flatter | Updated 192/233 | Mean std_B: 6790.92
Tour 2 | Time: 42.10s | Mean std_B: 6701.81 | Reduction Factor: 0.5932
- Algo: flatter | Updated 182/232 | Mean std_B: 6799.06
- Algo: flatter | Updated 184/232 | Mean std_B: 6902.44
- Algo: flatter | Updated 193/232 | Mean std_B: 6864.35
- Algo: flatter | Updated 190/233 | Mean std_B: 6884.19
- Algo: flatter | Updated 182/233 | Mean std_B: 6819.17
- Algo: flatter | Updated 189/233 | Mean std_B: 6802.23
- Algo: flatter | Updated 188/232 | Mean std_B: 6846.22
- Algo: flatter | Updated 196/233 | Mean std_B: 6858.27
- Algo: flatter | Updated 180/232 | Mean std_B: 6952.14
- Algo: flatter | Updated 184/233 | Mean std_B: 7022.19
- Algo: flatter | Updated 187/232 | Mean std_B: 6854.62
- Algo: flatter | Updated 196/232 | Mean std_B: 6814.07
- Algo: flatter | Updated 185/232 | Mean std_B: 6944.93
- Algo: flatter | Updated 178/232 | Mean std_B: 6901.14
- Algo: flatter | Updated 187/232 | Mean std_B: 6887.08
- Algo: flatter | Updated 189/233 | Mean std_B: 6844.13
- Algo: flatter | Updated 199/233 | Mean std_B: 6879.78
- Algo: flatter | Updated 195/231 | Mean std_B: 6858.95
- Algo: flatter | Updated 188/231 | Mean std_B: 6809.65
- Algo: flatter | Updated 182/232 | Mean std_B: 6823.63
- Algo: flatter | Updated 184/233 | Mean std_B: 6722.61
- Algo: flatter | Updated 180/233 | Mean std_B: 6773.85
- Algo: flatter | Updated 180/233 | Mean std_B: 6871.82
- Algo: flatter | Updated 189/232 | Mean std_B: 6804.74
- Algo: flatter | Updated 196/232 | Mean std_B: 6842.88
- Algo: flatter | Updated 191/232 | Mean std_B: 6808.63
- Algo: flatter | Updated 187/232 | Mean std_B: 7024.11
- Algo: flatter | Updated 190/232 | Mean std_B: 6846.59
- Algo: flatter | Updated 189/233 | Mean std_B: 6770.61
- Algo: flatter | Updated 184/233 | Mean std_B: 6744.97
- Algo: flatter | Updated 185/233 | Mean std_B: 6842.30
- Algo: flatter | Updated 190/230 | Mean std_B: 6894.38
- Algo: flatter | Updated 176/231 | Mean std_B: 6769.16
- Algo: flatter | Updated 200/232 | Mean std_B: 6845.94
- Algo: flatter | Updated 194/233 | Mean std_B: 6843.03
- Algo: flatter | Updated 185/232 | Mean std_B: 6865.63
- Algo: flatter | Updated 185/232 | Mean std_B: 6824.20
- Algo: flatter | Updated 186/232 | Mean std_B: 6846.57
- Algo: flatter | Updated 186/230 | Mean std_B: 6880.30
- Algo: flatter | Updated 180/232 | Mean std_B: 6838.88
- Algo: flatter | Updated 183/232 | Mean std_B: 6779.63
- Algo: flatter | Updated 183/232 | Mean std_B: 6889.51
- Algo: flatter | Updated 187/232 | Mean std_B: 6890.95
- Algo: flatter | Updated 187/233 | Mean std_B: 6870.78
- Algo: flatter | Updated 190/233 | Mean std_B: 6817.86
- Algo: flatter | Updated 180/233 | Mean std_B: 6863.31
- Algo: flatter | Updated 195/233 | Mean std_B: 6902.09
- Algo: flatter | Updated 193/232 | Mean std_B: 6766.51
- Algo: flatter | Updated 193/232 | Mean std_B: 6850.23
- Algo: flatter | Updated 198/232 | Mean std_B: 6870.44
- Algo: flatter | Updated 185/232 | Mean std_B: 6845.58
- Algo: flatter | Updated 185/231 | Mean std_B: 6834.53
- Algo: flatter | Updated 194/231 | Mean std_B: 6885.67
- Algo: flatter | Updated 192/231 | Mean std_B: 6809.63
- Algo: flatter | Updated 187/231 | Mean std_B: 6851.27
- Algo: flatter | Updated 191/232 | Mean std_B: 6836.37
- Algo: flatter | Updated 178/233 | Mean std_B: 6799.70
- Algo: flatter | Updated 187/233 | Mean std_B: 6882.73
- Algo: flatter | Updated 183/233 | Mean std_B: 6676.59
- Algo: flatter | Updated 194/233 | Mean std_B: 6752.63
- Algo: flatter | Updated 186/233 | Mean std_B: 6839.90
- Algo: flatter | Updated 195/231 | Mean std_B: 6810.29
- Algo: flatter | Updated 184/232 | Mean std_B: 6760.84
- Algo: flatter | Updated 129/232 | Mean std_B: 6948.57
- Algo: flatter | Updated 147/232 | Mean std_B: 6784.03
- Algo: flatter | Updated 134/232 | Mean std_B: 6933.61
- Algo: flatter | Updated 129/231 | Mean std_B: 6919.21
- Algo: flatter | Updated 119/233 | Mean std_B: 6937.66
- Algo: flatter | Updated 110/232 | Mean std_B: 6946.17
- Algo: flatter | Updated 127/233 | Mean std_B: 6942.97
- Algo: flatter | Updated 135/233 | Mean std_B: 6887.39
- Algo: flatter | Updated 135/232 | Mean std_B: 6903.07
- Algo: flatter | Updated 109/232 | Mean std_B: 6969.42
- Algo: flatter | Updated 130/231 | Mean std_B: 6807.95
- Algo: flatter | Updated 136/232 | Mean std_B: 6886.87
- Algo: flatter | Updated 112/233 | Mean std_B: 7002.31
- Algo: flatter | Updated 147/232 | Mean std_B: 6995.40
- Algo: flatter | Updated 123/230 | Mean std_B: 6945.30
- Algo: flatter | Updated 141/232 | Mean std_B: 6875.91
- Algo: flatter | Updated 137/232 | Mean std_B: 7012.13
- Algo: flatter | Updated 122/233 | Mean std_B: 6946.87
- Algo: flatter | Updated 140/233 | Mean std_B: 6805.03
- Algo: flatter | Updated 135/232 | Mean std_B: 6905.02
- Algo: flatter | Updated 127/232 | Mean std_B: 6864.14
- Algo: flatter | Updated 138/231 | Mean std_B: 6840.47
- Algo: flatter | Updated 121/232 | Mean std_B: 6879.00
- Algo: flatter | Updated 140/233 | Mean std_B: 6857.09
- Algo: flatter | Updated 123/232 | Mean std_B: 6941.79
- Algo: flatter | Updated 149/233 | Mean std_B: 6873.62
- Algo: flatter | Updated 126/232 | Mean std_B: 6928.75
- Algo: flatter | Updated 142/232 | Mean std_B: 6755.52
- Algo: flatter | Updated 141/233 | Mean std_B: 6881.23
- Algo: flatter | Updated 117/233 | Mean std_B: 6972.73
- Algo: flatter | Updated 138/233 | Mean std_B: 6872.53
- Algo: flatter | Updated 140/233 | Mean std_B: 6854.84
- Algo: flatter | Updated 133/232 | Mean std_B: 6936.96
- Algo: flatter | Updated 133/232 | Mean std_B: 6884.43
- Algo: flatter | Updated 128/233 | Mean std_B: 6770.74
- Algo: flatter | Updated 123/232 | Mean std_B: 6927.02
- Algo: flatter | Updated 125/232 | Mean std_B: 7006.86
- Algo: flatter | Updated 146/230 | Mean std_B: 6855.40
- Algo: flatter | Updated 125/231 | Mean std_B: 6965.01
- Algo: flatter | Updated 126/232 | Mean std_B: 6892.81
- Algo: flatter | Updated 142/233 | Mean std_B: 6706.41
- Algo: flatter | Updated 122/232 | Mean std_B: 6908.08
- Algo: flatter | Updated 133/232 | Mean std_B: 6956.80
- Algo: flatter | Updated 141/232 | Mean std_B: 6894.96
- Algo: flatter | Updated 129/233 | Mean std_B: 6990.39
- Algo: flatter | Updated 129/233 | Mean std_B: 6759.49
- Algo: flatter | Updated 134/231 | Mean std_B: 6919.69
- Algo: flatter | Updated 140/233 | Mean std_B: 6777.16
- Algo: flatter | Updated 138/231 | Mean std_B: 6835.86
- Algo: flatter | Updated 140/233 | Mean std_B: 6905.06
- Algo: flatter | Updated 124/232 | Mean std_B: 6883.95
- Algo: flatter | Updated 149/232 | Mean std_B: 6874.93
- Algo: flatter | Updated 149/232 | Mean std_B: 6863.43
- Algo: flatter | Updated 134/231 | Mean std_B: 6886.41
- Algo: flatter | Updated 134/232 | Mean std_B: 6897.51
- Algo: flatter | Updated 112/233 | Mean std_B: 6962.10
- Algo: flatter | Updated 128/233 | Mean std_B: 6938.60
- Algo: flatter | Updated 134/233 | Mean std_B: 6859.34
- Algo: flatter | Updated 127/232 | Mean std_B: 6830.11
- Algo: flatter | Updated 143/231 | Mean std_B: 6863.85
- Algo: flatter | Updated 153/232 | Mean std_B: 6777.84
- Algo: flatter | Updated 122/231 | Mean std_B: 6856.31
- Algo: flatter | Updated 97/232 | Mean std_B: 6869.51
- Algo: flatter | Updated 83/233 | Mean std_B: 6975.60
- Algo: flatter | Updated 84/232 | Mean std_B: 6967.00
- Algo: flatter | Updated 96/233 | Mean std_B: 6904.80
- Algo: flatter | Updated 63/233 | Mean std_B: 7067.94
- Algo: flatter | Updated 96/232 | Mean std_B: 6926.83
- Algo: flatter | Updated 90/232 | Mean std_B: 7079.77
- Algo: flatter | Updated 73/232 | Mean std_B: 7005.23
- Algo: flatter | Updated 89/232 | Mean std_B: 6954.38
- Algo: flatter | Updated 94/232 | Mean std_B: 6992.76
- Algo: flatter | Updated 87/233 | Mean std_B: 6828.42
- Algo: flatter | Updated 94/232 | Mean std_B: 6890.59
- Algo: flatter | Updated 88/230 | Mean std_B: 6933.34
- Algo: flatter | Updated 99/232 | Mean std_B: 6925.32
- Algo: flatter | Updated 105/232 | Mean std_B: 7064.98
- Algo: flatter | Updated 87/232 | Mean std_B: 6979.02
- Algo: flatter | Updated 91/231 | Mean std_B: 6806.78
- Algo: flatter | Updated 97/233 | Mean std_B: 6959.19
- Algo: flatter | Updated 92/232 | Mean std_B: 7002.53
- Algo: flatter | Updated 96/232 | Mean std_B: 6936.22
- Algo: flatter | Updated 102/233 | Mean std_B: 6875.71
- Algo: flatter | Updated 73/232 | Mean std_B: 7023.57
- Algo: flatter | Updated 96/233 | Mean std_B: 6917.62
- Algo: flatter | Updated 96/231 | Mean std_B: 6930.65
- Algo: flatter | Updated 112/232 | Mean std_B: 6849.15
- Algo: flatter | Updated 107/232 | Mean std_B: 6784.34
- Algo: flatter | Updated 91/233 | Mean std_B: 6945.74
- Algo: flatter | Updated 84/232 | Mean std_B: 7031.07
- Algo: flatter | Updated 103/233 | Mean std_B: 6842.48
- Algo: flatter | Updated 89/233 | Mean std_B: 6749.57
- Algo: flatter | Updated 97/231 | Mean std_B: 6882.39
- Algo: flatter | Updated 81/232 | Mean std_B: 6970.26
- Algo: flatter | Updated 78/233 | Mean std_B: 6908.43
- Algo: flatter | Updated 72/232 | Mean std_B: 6968.29
- Algo: flatter | Updated 83/233 | Mean std_B: 6969.65
- Algo: flatter | Updated 85/233 | Mean std_B: 6821.02
- Algo: flatter | Updated 103/230 | Mean std_B: 6876.08
- Algo: flatter | Updated 99/233 | Mean std_B: 6723.60
- Algo: flatter | Updated 75/232 | Mean std_B: 6945.65
- Algo: flatter | Updated 89/232 | Mean std_B: 6989.56
- Algo: flatter | Updated 84/233 | Mean std_B: 6845.66
- Algo: flatter | Updated 81/232 | Mean std_B: 6928.26
- Algo: flatter | Updated 98/233 | Mean std_B: 6918.76
- Algo: flatter | Updated 78/232 | Mean std_B: 6979.76
- Algo: flatter | Updated 81/233 | Mean std_B: 6975.49
- Algo: flatter | Updated 97/232 | Mean std_B: 6892.69
- Algo: flatter | Updated 87/232 | Mean std_B: 6871.91
- Algo: flatter | Updated 78/233 | Mean std_B: 6920.14
- Algo: flatter | Updated 84/231 | Mean std_B: 6922.90
- Algo: flatter | Updated 75/232 | Mean std_B: 6908.92
- Algo: flatter | Updated 89/231 | Mean std_B: 6979.77
- Algo: flatter | Updated 89/232 | Mean std_B: 6850.42
- Algo: flatter | Updated 82/232 | Mean std_B: 6927.52
- Algo: flatter | Updated 176/233 | Mean std_B: 6729.93
- Algo: flatter | Updated 181/232 | Mean std_B: 6663.09
- Algo: flatter | Updated 168/232 | Mean std_B: 6605.36
- Algo: flatter | Updated 182/233 | Mean std_B: 6546.57
- Algo: flatter | Updated 163/232 | Mean std_B: 6636.76
- Algo: flatter | Updated 141/233 | Mean std_B: 6693.41
- Algo: flatter | Updated 166/231 | Mean std_B: 6572.46
- Algo: flatter | Updated 143/232 | Mean std_B: 6662.49
- Algo: flatter | Updated 167/231 | Mean std_B: 6640.84
- Algo: flatter | Updated 166/233 | Mean std_B: 6646.77
- Algo: flatter | Updated 163/233 | Mean std_B: 6614.37
Tour 3 | Time: 76.37s | Mean std_B: 6608.25 | Reduction Factor: 0.5845
- Algo: flatter | Updated 56/232 | Mean std_B: 7010.87
- Algo: flatter | Updated 56/232 | Mean std_B: 7024.95
- Algo: flatter | Updated 106/233 | Mean std_B: 6682.82
- Algo: flatter | Updated 58/233 | Mean std_B: 6957.80
- Algo: flatter | Updated 64/233 | Mean std_B: 6929.36
- Algo: flatter | Updated 61/232 | Mean std_B: 6896.61
- Algo: flatter | Updated 58/232 | Mean std_B: 7169.19
- Algo: flatter | Updated 136/232 | Mean std_B: 6616.26
- Algo: flatter | Updated 68/232 | Mean std_B: 7091.21
- Algo: flatter | Updated 52/232 | Mean std_B: 7069.13
- Algo: flatter | Updated 52/232 | Mean std_B: 7032.44
- Algo: flatter | Updated 67/232 | Mean std_B: 6974.29
- Algo: flatter | Updated 137/233 | Mean std_B: 6679.09
- Algo: flatter | Updated 136/232 | Mean std_B: 6663.19
- Algo: flatter | Updated 76/232 | Mean std_B: 6974.11
- Algo: flatter | Updated 50/231 | Mean std_B: 6989.99
- Algo: flatter | Updated 42/231 | Mean std_B: 7092.00
- Algo: flatter | Updated 77/233 | Mean std_B: 6949.45
- Algo: flatter | Updated 58/232 | Mean std_B: 7008.46
- Algo: flatter | Updated 76/233 | Mean std_B: 6949.55
- Algo: flatter | Updated 71/231 | Mean std_B: 6932.21
- Algo: flatter | Updated 69/233 | Mean std_B: 6841.20
- Algo: flatter | Updated 61/233 | Mean std_B: 6838.00
- Algo: flatter | Updated 65/231 | Mean std_B: 6947.06
- Algo: flatter | Updated 56/232 | Mean std_B: 6936.23
- Algo: flatter | Updated 74/232 | Mean std_B: 6868.29
